entity_id,farm_name,normalized_name,entity_type,identity_decision,state,county_equivalent,city,postal_code,address_internal,public_location_classification,latitude,longitude,products,business_types,phone_internal,email_internal,contact_visibility,website_url,facebook_url,instagram_url,tiktok_url,on_farm_sales,farmers_market_sales,online_sales,local_delivery,u_pick,wholesale,farm_to_school,source_observation_count,source_observation_ids,source_names,source_urls,evidence_grades,last_retrieved,promotion_status,promotion_blockers,notes
GA-0CB90E43CB,Artisan Heritage Sourdough,artisan heritage sourdough,producer_requires_type_review,unique_source_name_reviewed,GA,,Marble Hill,30148,"Twist Boutique & Fine Consignments, 248 Foothills Parkway, Suite 108",public_business_address_reviewed_for_future_reduced_precision,,,Gourmet Food & Beverage; Baked Goods,Gourmet Food & Beverage,(770) 289-0045,sherry@artisanheritagesourdough.com,internal_until_public_use_review,http://www.artisanheritagesourdough.com,https://facebook.com/share/14UPkoHr8AG/?mibextid=wwXIfr,,,False,False,False,False,False,False,False,1,gaobs_2cf6ce9b1f6a45900bf4,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/artisan-heritage-sourdough/,B,2026-07-15,research_or_qa_queue,county missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-F15A3A85E0,Arts And Glass By Denise,arts and glass by denise,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Other Products; Other Products: Non-Agriculture,Other Products,(478) 397-3040,artsandglassbydenise@gmail.com,internal_until_public_use_review,,https://facebook.com/Artsandglassbydenise,,,False,False,False,False,False,False,False,1,gaobs_f9fcef5922eb5173e2d1,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/arts-and-glass-by-denise/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-D408830473,ASLindsley,aslindsley,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Other Products; Other Products: Non-Agriculture,Other Products,(404)422-6242,aslindsley@gmail.com,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,gaobs_d30be4df52ca9198828a,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/aslindsley/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-444014555F,At Ease ATL,at ease atl,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Other Products; Other Products: Non-Agriculture,Other Products,(678) 349-4709,info@ateaseatl.com,internal_until_public_use_review,http://www.ateaseatl.com,,http://www.instagram.com/at_ease_atl,,False,False,False,False,False,False,False,1,gaobs_21b16d8c37b6f2a0d475,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/at-ease-atl/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-3B7145344E,Athena Farms,athena farms,farm,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,"Fruits & Vegetables; Apples; Basil; Beans - Lima; Beets; Blackberries; Blueberries; Broccoli; Cabbage; Cantaloupes; Carrots; Citrus; Collards; Sweet Corn; Cucumbers; Eggplant; Field Peas; Greens - Kale, Turnip, Mustard; Lettuce; Mushrooms; Okra; Peaches; Peppers; Persimmons; Pumpkins; Squash; Strawberries; Sweet Potatoes; Tomatoes; Vidalia® Onions; Watermelons; Satsuma Oranges",Fruits & Vegetables,(404) 362-9390,customerservice@athenafarms.net,internal_until_public_use_review,http://www.athenafarms.net,https://www.facebook.com/AthenaFarms,,,False,False,False,False,False,False,False,1,gaobs_718772d4d4bc500bcd7e,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/athena-farms/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing,Fields selected by evidence grade; every source observation remains separately auditable.
GA-1520F0C5F2,Atlanta Mushroom Festival,atlanta mushroom festival,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,"Gourmet Food & Beverage; Other Gourmet Foods; Horticulture; Landscaping Products; Agritourism; Farmers Markets; Outdoor Activities; Wineries, Distilleries & Breweries; Other Products; Specialty Gifts & Baskets","Gourmet Food & Beverage, Horticulture, Agritourism, Other Products",,atlantamushroomfestival@gmail.com,internal_until_public_use_review,,https://www.facebook.com/AtlantaMushroomFestival,https://www.instagram.com/atlantamushroomfestival/,,False,False,False,False,False,False,False,1,gaobs_3f210be3dd7f924eabdc,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/atlanta-mushroom-festival/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-5E1D192BAC,B&B Farm,b and b farm,farm,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Retail; Specialty Store; Other Products; Other Products: Non-Agriculture,"Retail, Other Products",(404) 513-4068,pinestreetgroup@gmail.com,internal_until_public_use_review,https://www.etsy.com/shop/bandbfarmherbs?ref=seller-platform-mcnav,,,,False,False,True,False,False,False,False,1,gaobs_75aed9a997832daaa14c,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/bb-farm/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing,Fields selected by evidence grade; every source observation remains separately auditable.
GA-BC996B744F,Backyard Safari Spice Co,backyard safari spice,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Other Products; Other Products: Non-Agriculture,Other Products,(863)259-9395,operations@backyardsafarispiceco.com,internal_until_public_use_review,https://shop.backyardsafarispiceco.com/,https://www.facebook.com/profile.php?id=100093544099882,https://www.instagram.com/backyardsafarispiceco/,,False,False,False,False,False,False,False,1,gaobs_371b1654758c5965d6b1,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/backyard-safari-spice-co/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-12FF56765B,Baenbunnie,baenbunnie,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Other Products; Specialty Gifts & Baskets,Other Products,(404)357-0339,baenbunnie@gmail.com,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,gaobs_ed18dde8e6afce8ee337,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/baenbunnie/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-5738070506,BAMA To Atlanta Bites,bama to atlanta bites,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Gourmet Food & Beverage; Baked Goods,Gourmet Food & Beverage,(404) 923-0681,bamatoatlantabites@gmail.com,internal_until_public_use_review,,,http://www.instagram.com/bamatoatlantabites,,False,False,False,False,False,False,False,1,gaobs_e4c897873772f03a84c5,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/bama-to-atlanta-bites/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-02C78DEF89,Banyan Products LLC,banyan products,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Retail; Specialty Store; Other Products; Other Products: Non-Agriculture,"Retail, Other Products",(773) 219-9605,info@buzzeerwpas.com,internal_until_public_use_review,http://www.buzzeewraps.com,https://facebook.com/EcoBuzzeeWraps/,https://instagram.com/buzzeewraps,,False,False,False,False,False,False,False,1,gaobs_b1f490bcacb4bf54f1b8,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/banyan-products-llc/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-8F15DE5EF6,Bar J Farms,bar j farms,farm,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Livestock; Cattle,Livestock,(229) 332-5033,ljeraldg@gmail.com,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,gaobs_bfd929002aeca92f757c,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/bar-j-farms/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing,Fields selected by evidence grade; every source observation remains separately auditable.
GA-13D30B76EA,Barkful,barkful,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Gourmet Food & Beverage; Animal Feed; Other Products; Pet Treats,Georgia Grown member,,info@barkful.com,internal_until_public_use_review,,https://facebook.com/barkful,http://www.instagram.com/barkful,,False,False,False,False,False,False,False,1,gaobs_579645c62d6b436e75be,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/barkful/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-6CE5D52DDA,Barlow's Foods,barlows foods,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Gourmet Food & Beverage; Honey & Syrups; Other Gourmet Foods; Milled Products,Gourmet Food & Beverage,,hello@barlowsfoods.com,internal_until_public_use_review,http://www.barlowsfoods.com,https://www.facebook.com/BarlowsFoods/,https://www.instagram.com/barlowsfoods/?hl=en,,False,False,False,False,False,False,False,1,gaobs_65be4bdad42d48ca0d93,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/barlows-foods/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-7B01DD2272,"Barrington Farms Apiary, LLC",barrington farms apiary,farm,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Gourmet Food & Beverage; Honey & Syrups; Other Products; Candles,"Gourmet Food & Beverage, Other Products",(770) 855-9307,stevepage@numail.org,internal_until_public_use_review,https://www.cowetahoney.com/,,,,False,False,False,False,False,False,False,1,gaobs_56b9998e924e383a09da,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/barrington-farms-apiary-llc/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing,Fields selected by evidence grade; every source observation remains separately auditable.
GA-CB0E05D801,Bees N' Blooms,bees n blooms,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Horticulture; Cut Flowers,Horticulture,(678) 575-1342,taylore@beesnbloomsga.com,internal_until_public_use_review,https://www.beesnbloomsga.com,https://facebook.com/beesnblooms.ga,https://www.instagram.com/beesnblooms.ga,,False,False,True,False,False,False,False,1,gaobs_135b32bea214d2d3299e,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/bees-n-blooms/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-D8E3BC0F45,Bell's Master Blend Sauces,bells master blend sauces,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Gourmet Food & Beverage; Sauces & Dips,Gourmet Food & Beverage,(800) 651-6393,info@bellsmasterblendsauces.com,internal_until_public_use_review,https://bellsmasterblendsauces.com/?fbclid=IwY2xjawL5u1hleHRuA2FlbQIxMABicmlkETFXcU52cnBlNnlxdzhtb3QyAR5ksmrqlvmwEQoX8tuaq4rHC_23MFtVVRZhL8iUwqd86C1L_WLSHFhhPq6ZgQ_aem_zMcfN1vmvtjqFxVkDjQ76Q,https://facebook.com/bellmasterblend,https://www.instagram.com/bellsmasterblend/,,False,False,False,False,False,False,False,1,gaobs_77f80e8143bee33ee017,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/bells-master-blend-sauces/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-DF8CF037CE,Bella Vita Mushrooms,bella vita mushrooms,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Fruits & Vegetables; Mushrooms; Other Products; Other Products: Non-Agriculture,"Fruits & Vegetables, Other Products",(706)263-7624,info@bellavitamushrooms.com,internal_until_public_use_review,http://www.bellavitamushrooms.com,https://facebook.com/bellavitamushrooms/,https://www.instagram.com/bellavitamushrooms/,,False,False,False,False,False,False,False,1,gaobs_ed6a149bcc38ced05176,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/bella-vita-mushrooms/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-C5CD4E5ED7,Belly Acres Homestead LLC,belly acres homestead,farm,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,"Gourmet Food & Beverage; Baked Goods; Honey & Syrups; Other Artisanal Products; Meat, Eggs & Jerky; Other Products; Candles","Gourmet Food & Beverage, Other Products",(770)630-5031,tpollard@mypollards.com,internal_until_public_use_review,,https://facebook.com/BellyAcres2016,https://www.instagram.com/bellyacreshomestead,,False,False,False,False,False,False,False,1,gaobs_1eb3d4faee9142f1e179,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/belly-acres-homestead-llc/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing,Fields selected by evidence grade; every source observation remains separately auditable.
GA-00AB26CCC5,Bembry's Mill,bembrys mill,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Georgia Grown member,(404) 433-0383,lee@bembrysmill.net,internal_until_public_use_review,http://www.bembrysmill.net,,http://www.instagram.com/bembrysmill,,False,False,False,False,False,False,False,1,gaobs_0b13525c0e16d2a96aba,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/bembrys-mill/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-A4333A981E,Benivia: PickYourOwn.org,benivia pickyourown org,farm,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,"Agritourism; Corn Mazes & Pumpkin Patches; Pick Your Own; Wedding & Event Venues; Farm Tours; Agricultural Fairs & Festivals; Wineries, Distilleries & Breweries; Christmas Trees; Farmers Markets",Agritourism,,blake2024@pickyourown.org,internal_until_public_use_review,http://www.pickyourown.org,https://facebook.com/PickYourOwn.org,https://www.instagram.com/pickyourownfarms/,,True,False,False,False,True,False,False,1,gaobs_6b1d1be9f4a1cf45460a,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/benivia-pickyourownorg/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing,Fields selected by evidence grade; every source observation remains separately auditable.
GA-ED128545B1,Benton Brands LLC,benton brands,producer_requires_type_review,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Georgia Grown member,,sales@jessbmix.com,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,gaobs_d3eced2c6b1d5a8ae929,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/benton-brands-llc/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-730C8C6E5C,Berry Farms,berry farms,farm,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Fruits & Vegetables; Blackberries,Fruits & Vegetables,(912) 403-9769,berryfarmsfarmbox@gmail.com,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,gaobs_72cee20f3553fe5b51e7,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/berry-farms/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing,Fields selected by evidence grade; every source observation remains separately auditable.
GA-928E4CE618,"Berry Student Enterprises, LLC (Berry College)",berry student enterprises llc berry college,farm,unique_source_name_reviewed,GA,,Mount Berry,30149,"Berry College, 2277 Martha Berry Hwy.",public_business_address_reviewed_for_future_reduced_precision,,,"Fruits & Vegetables; Apples; Blueberries; Carrots; Okra; Pears; Peppers; Squash; Strawberries; Tomatoes; Livestock; Cattle; Dairy Cows; Sheep; Business Services; Education; Gourmet Food & Beverage; Cheese, Butter & Dairy; Honey & Syrups; Meat, Eggs & Jerky; Horticulture; Cut Flowers; Greenhouses; Agritourism; Farm Heritage & History; Farm Tours","Fruits & Vegetables, Livestock, Business Services, Gourmet Food & Beverage, Horticulture, Agritourism",(706) 378-2930,hfossett@berry.edu,internal_until_public_use_review,http://www.berry.edu,https://www.facebook.com/profile.php?id=100094117575619&mibextid=wwXIfr&mibextid=wwXIfrANDhttps://www.facebook.com/share/1CNWymrNz5/?mibextid=wwXIfr,,,False,False,False,False,False,False,False,1,gaobs_4750442e097bed3999fd,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/berry-student-enterprises-llc-berry-college/,B,2026-07-15,research_or_qa_queue,county missing,Fields selected by evidence grade; every source observation remains separately auditable.
GA-1C7DCA154A,Big Country Bee Company,big country bee,producer_requires_type_review,unique_source_name_reviewed,GA,,Baldwin,30511,148 Usmc Drive,public_business_address_reviewed_for_future_reduced_precision,,,Distributor/Broker; Dry Goods & Specialty Foods; Horticulture; Greenhouses; Other Products; Candles; Soap & Body Care,"Livestock, Distributor/Broker, Horticulture, Other Products",(706) 223-0335,info@bigcountrybeecompany.com,internal_until_public_use_review,http://bigcountrybeecompany.com,,,,False,False,True,False,False,False,False,1,gaobs_275b2786e8f3afff155d,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/big-country-bee-company/,B,2026-07-15,research_or_qa_queue,county missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
GA-04896C8FD3,Big Slough Land And Cattle Tallow,big slough land and cattle tallow,farm,unique_source_name_reviewed,GA,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Other Products; Soap & Body Care,Other Products,(850) 491-4177,bigsloughlandandcattle@yahoo.com,internal_until_public_use_review,http://www.bslctallow.com,https://facebook.com/profile.php?id=61583092663791,https://www.instagram.com/bslc111124/,,False,False,True,False,False,False,False,1,gaobs_e377aba2d88241b6d200,Georgia Department of Agriculture — Georgia Grown member directory,https://georgiagrown.com/member/big-slough-land-and-cattle-tallow/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing,Fields selected by evidence grade; every source observation remains separately auditable.
