review_id,farm_name,normalized_name,decision,evidence_grade,verified_entity_type,county_equivalent,city,postal_code,products,business_types,website_url,source_url,retrieved_date,decision_basis,notes,target_normalized_name,exclusion_reason,supersedes_review_id
georeview_a2bb3c5cf8bd629d2b18,Blueberry Hill - Travelers Rest,blueberry hill travelers rest,correct,B,farm_or_agricultural_business,Greenville,Travelers Rest,,"agritourism, produce",farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Travelers Rest wholly within Greenville (45045); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_67af3808f1b071d6259b,Bohica Pepper Hut,bohica pepper hut,correct,B,farm_or_agricultural_business,Greenville,MAULDIN,,"farm-stand, organic",farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places MAULDIN wholly within Greenville (45045); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_7b3e299eb31e4c072d2c,Bonnie Bay Blueberry Farm,bonnie bay blueberry farm,correct,B,farm_or_agricultural_business,Horry,Loris,,"agritourism, produce",farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Loris wholly within Horry (45051); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_d502a4f92ea07b78a4b9,Booger Jim's Hollow Haunted House,booger jims hollow haunted house,correct,B,farm_or_agricultural_business,Cherokee,Blacksburg,,agritourism,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Blacksburg wholly within Cherokee (45021); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_4378cf02059a0efe5834,Boy Scout Troop 815,boy scout troop 815,correct,B,farm_or_agricultural_business,Lexington,Chapin,,agritourism,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Chapin wholly within Lexington (45063); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_8baebfdb426cea583fc2,BRICK CSLT LLC,brick cslt,correct,B,farm_or_agricultural_business,Hampton,Luray,,agritourism,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Luray wholly within Hampton (45049); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_6f8684271cdea6167ccc,Broad River Exchange,broad river exchange,correct,B,farm_or_agricultural_business,Beaufort,Beaufort,,,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Beaufort wholly within Beaufort (45013); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_f0f4e10cb35ad82ee030,Broughton U-Pick,broughton u pick,correct,B,farm_or_agricultural_business,Sumter,Sumter,,"agritourism, u-pick",farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Sumter wholly within Sumter (45085); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_0b8a49f4603aab2a2bc5,Bush-N-Vine,bush n vine,correct,B,farm_or_agricultural_business,York,Clover,,farm-stand; agritourism,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Clover wholly within York (45091); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_0da0bf1dba02f3ab7aa0,Campbell's Corner,campbells corner,correct,B,farm_or_agricultural_business,Clarendon,Summerton,,agritourism,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Summerton wholly within Clarendon (45027); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_58755c380d89987b6a43,Cannon Bridge Road Strawberries,cannon bridge road strawberries,correct,B,farm_or_agricultural_business,Orangeburg,Orangeburg,,"agritourism, produce",farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Orangeburg wholly within Orangeburg (45075); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_520fc455c08e02032bc4,Carolina Grassfed Beef,carolina grassfed beef,correct,B,farm_or_agricultural_business,Anderson,Anderson,,"meat, eggs, produce, livestock",farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Anderson wholly within Anderson (45007); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_b6514744e0386356f254,Carolina Grassfed Beef and Free-Range Eggs,carolina grassfed beef and free range eggs,correct,B,farm_or_agricultural_business,Anderson,Anderson,29626,"grass-fed meat, eggs, dairy",farm or agricultural business,http://www.carolinagrassfedbeef.com,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Anderson wholly within Anderson (45007); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_2a0b63ea0a00d821ee28,Carolina Pride Pastures,carolina pride pastures,correct,B,farm_or_agricultural_business,Newberry,Pomaria,,agritourism,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Pomaria wholly within Newberry (45071); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_7c564cd77330ebe0598b,Catawba Farm and Food Coalition,catawba farm and food coalition,correct,B,farm_or_agricultural_business,Chester,Chester,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Chester wholly within Chester (45023); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_9081956edb9e4679bf19,Cheraw Farmers' Market,cheraw farmers market,correct,B,farm_or_agricultural_business,Chesterfield,Cheraw,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Cheraw wholly within Chesterfield (45025); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_b8030839496d700e611d,Chester Farmers' and Artisan Market,chester farmers and artisan market,correct,B,farm_or_agricultural_business,Chester,Chester,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Chester wholly within Chester (45023); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_e2db7fa5fc72bdeb2d71,City Center Farmers Market,city center farmers market,correct,B,farm_or_agricultural_business,Florence,Florence,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Florence wholly within Florence (45041); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_942ad31c35436c2b454b,"Coble Family Farm, LLC",coble family farm,correct,B,farm_or_agricultural_business,Lexington,West Columbia,,agritourism,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places West Columbia wholly within Lexington (45063); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_55045bed9d798dcbc71c,Colleton Farmers' Market,colleton farmers market,correct,B,farm_or_agricultural_business,Colleton,Walterboro,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Walterboro wholly within Colleton (45029); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_4b015a3824bf520a0681,Conway Farmers Market,conway farmers market,correct,B,farm_or_agricultural_business,Horry,Conway,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Conway wholly within Horry (45051); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_1fa3445ac80f34cb2c46,Cordray's Processing and Taxidermy,cordrays processing and taxidermy,correct,B,farm_or_agricultural_business,Charleston,Ravenel,,"meat, farm-stand, livestock",farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Ravenel wholly within Charleston (45019); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_5fbefd8c5151af227b42,Cottle Strawberry Farm,cottle strawberry farm,correct,B,farm_or_agricultural_business,Florence,Florence,,"agritourism, produce; agritourism",farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Florence wholly within Florence (45041); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_77a24167910f00739305,Country Gardens Farm Market,country gardens farm market,correct,B,farm_or_agricultural_business,Dillon,Lake View,,farm-stand,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Lake View wholly within Dillon (45033); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_da6015ce3620788ff89a,Crescent Moon Farms,crescent moon farms,correct,B,farm_or_agricultural_business,Aiken,Aiken,,csa,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Aiken wholly within Aiken (45003); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_aaac9fd507a5fd2f4b0d,Cypress Center Farmers' Market at Clarendon...,cypress center farmers market at clarendon,correct,B,farm_or_agricultural_business,Clarendon,Manning,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Manning wholly within Clarendon (45027); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_ceb28225f6677136e7ed,Downtown Farmers' Market,downtown farmers market,correct,B,farm_or_agricultural_business,Florence,Florence,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Florence wholly within Florence (45041); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_7691eb509d7be378c3d4,Durham's Country Market,durhams country market,correct,B,farm_or_agricultural_business,Anderson,Belton,,farm-stand,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Belton wholly within Anderson (45007); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_3cac33147ede5892b329,Earthwize Farms,earthwize farms,correct,B,farm_or_agricultural_business,Aiken,Aiken,,agritourism,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Aiken wholly within Aiken (45003); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_c836aca5f48896e9df3d,Edisto Gold Honey,edisto gold honey,correct,B,farm_or_agricultural_business,Orangeburg,Branchville,,honey,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Branchville wholly within Orangeburg (45075); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_706fb3df0d43e7868353,Fairfield Farmers and Artisans Market,fairfield farmers and artisans market,correct,B,farm_or_agricultural_business,Fairfield,Winnsboro,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Winnsboro wholly within Fairfield (45039); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_9702e8b5de42f74dbf25,Farmers Market of Bluffton,farmers market of bluffton,correct,B,farm_or_agricultural_business,Beaufort,Bluffton,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Bluffton wholly within Beaufort (45013); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_68d89e6b343f5f24ed46,Fili-West Farms,fili west farms,correct,B,farm_or_agricultural_business,Orangeburg,Vance,,,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Vance wholly within Orangeburg (45075); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_a5b0c00c4c5b0c422288,Foothills Heritage Market,foothills heritage market,correct,B,farm_or_agricultural_business,Oconee,Westminster,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Westminster wholly within Oconee (45073); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_a6ebe81853e48a4649b7,"Frosty Farmer Winter Market, LLC",frosty farmer winter market,correct,B,farm_or_agricultural_business,Greenville,Greenville,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Greenville wholly within Greenville (45045); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_a237b5b055f57e82c3cb,Georgetown Farmers Market,georgetown farmers market,correct,B,farm_or_agricultural_business,Georgetown,Georgetown,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Georgetown wholly within Georgetown (45043); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_7a9bc412ab565d23fa5e,Good To Go Mobile Market,good to go mobile market,correct,B,farm_or_agricultural_business,Greenville,Greenville,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Greenville wholly within Greenville (45045); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_91369adac1b7e559c0b3,Greenville Saturday Farmers Market,greenville saturday farmers market,correct,B,farm_or_agricultural_business,Greenville,Greenville,,,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Greenville wholly within Greenville (45045); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_5c359b4be7ef54fc31c4,Greenville State Farmers Market,greenville state farmers market,correct,B,farm_or_agricultural_business,Greenville,Greenville,,,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Greenville wholly within Greenville (45045); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_3933a11088d923bb879d,Hardy Berry Farm The Play Patch,hardy berry farm the play patch,correct,B,farm_or_agricultural_business,Anderson,Anderson,,"agritourism, produce",farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Anderson wholly within Anderson (45007); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_39c4bc308d062fb10925,HBP Skunkworks & Farms,hbp skunkworks and farms,correct,B,farm_or_agricultural_business,Spartanburg,Wellford,,csa,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Wellford wholly within Spartanburg (45083); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_ab2b79dc5452561b6591,Healing Springs Strawberry Patch,healing springs strawberry patch,correct,B,farm_or_agricultural_business,Barnwell,Blackville,,"agritourism, produce",farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Blackville wholly within Barnwell (45011); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_995de81967d4e72e1e64,Hickory Hill Milk,hickory hill milk,correct,B,farm_or_agricultural_business,Edgefield,Edgefield,,agritourism,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Edgefield wholly within Edgefield (45037); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_f446b9b191a1be338031,Hidden Spring Bee Farm,hidden spring bee farm,correct,B,farm_or_agricultural_business,Greenville,Greenville,,"agritourism, honey",farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Greenville wholly within Greenville (45045); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_5e96458fd65cfdd71906,Hill Creek Farms,hill creek farms,correct,B,farm_or_agricultural_business,Darlington,Hartsville,,,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Hartsville wholly within Darlington (45031); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
