review_id,farm_name,normalized_name,decision,evidence_grade,verified_entity_type,county_equivalent,city,postal_code,products,business_types,website_url,source_url,retrieved_date,decision_basis,notes,target_normalized_name,exclusion_reason,supersedes_review_id
alreview_20260715_011,ISOM ORCHARDS,isom orchards,merge,B,farm,Limestone,Athens,,,Orchard crops; U-pick,,https://agi.alabama.gov/farmersmarket/locations/u-pick-location-map/,2026-07-15,"Same city, county, phone, and email as Isom's Orchard.",Plural/possessive alias.,isoms orchard,,
alreview_20260715_012,FIVE OAK FARMS,five oak farms,merge,B,farm,Cullman,Holly Pond,,,Produce; U-pick,,https://www.sweetgrownalabama.org/sga-members/489,2026-07-15,"Same city, phone, email, and social identity as Five Oak Farm and Kitchen.",Plural alias.,five oak farm and kitchen,,
alreview_20260715_013,FIVE OAKS FARM,five oaks farm,merge,B,farm,Cullman,Holly Pond,,,Farm products; U-pick,,https://www.sweetgrownalabama.org/sga-members/489,2026-07-15,"Same city, phone, and email as Five Oak Farm and Kitchen.",Plural alias.,five oak farm and kitchen,,
alreview_20260715_014,HENKE FARMS PRODUCE,henke farms produce,merge,B,farm,Cullman,Cullman,,,Produce,,https://agi.alabama.gov/farmersmarket/locations/farmers-stand-location-map/,2026-07-15,"Same city, county, phone, and email as Henke Farms.",Farm-stand label is a channel alias.,henke farms,,
alreview_20260715_015,HENDRIX FARM&PRODUCE,hendrix farm and produce,merge,B,farm,Geneva,Slocomb,,,Produce; U-pick,,https://agi.alabama.gov/farmersmarket/locations/u-pick-location-map/,2026-07-15,"Same city, county, phone, and email as Hendrix Farm Produce.",Punctuation variant.,hendrix farm produce,,
alreview_20260715_016,ANDERSON PRODUCE FARM MARKET,anderson produce farm market,merge,B,farm,Houston,Gordon,,,Produce,,https://agi.alabama.gov/farmersmarket/locations/farmers-stand-location-map/,2026-07-15,"Same city, county, phone, and email as Anderson Farms.",Market label is the farm's sales channel.,anderson farms,,
alreview_20260715_017,WELLS PRODUCE,wells produce,merge,B,farm,Houston,Cottonwood,,,Produce; U-pick,,https://www.sweetgrownalabama.org/sga-members/1909,2026-07-15,"Same city, county, and email as Wells Farms; current statewide profile describes its produce market as part of the farm.",Market label is a channel alias.,wells farms,,
alreview_20260715_018,Sweet Creek Farm Market,sweet creek farm market,merge,B,farm,Montgomery,Pike Road,,,Farm products; agritourism,,https://agi.alabama.gov/farmersmarket/wp-content/uploads/sites/9/2023/02/2026-statewide-redemption-sites.pdf,2026-07-15,"Same city, county, phone, and email as SweetCreek Farm Market.",Whitespace-only identity variant.,sweetcreek farm market,,
alreview_20260715_019,Murray Farms Flowers & Produce,murray farms flowers and produce,merge,B,farm,Franklin,Russellville,,,Flowers; produce,,https://www.sweetgrownalabama.org/find-sweet-grown,2026-07-15,"Same city, county, and phone as Murray Farms; expanded label describes products rather than a separate operation.",Merge descriptive alias.,murray farms,,
alreview_20260715_020,SUGAR HILL STRAWBERRY U-PICK,sugar hill strawberry u pick,distinct,C,farm,Chilton,Verbena,36091,Strawberries; U-pick,Agritourism; co-owned farm,https://pentonfarms.com/sugar-hill-u-pick,https://pentonfarms.com/about-us-1,2026-07-15,Penton's farm-owned history says Sugar Hill is a separately located U-pick jointly owned by Penton Farms and Evans Farms.,Shared Penton contact does not make the separately operated co-owned farm a duplicate.,penton farms,,
alreview_20260715_021,Maggie Valley Berry Patch,maggie valley berry patch,distinct,C,farm,Marshall,Grant,35747,Strawberries; blueberries; pecans; U-pick,Farm; agritourism,,https://www.sweetgrownalabama.org/sga-members/1666,2026-07-15,Current statewide profile says the 4G Farms family became stewards of the established Maggie Valley operation in 2025; it retains a separate name and Grant location.,Shared operator/contact is documented but the public operations remain distinct.,4g farms,,
alreview_20260715_022,Camp Creek Canning,camp creek canning,exclude,F,processor,Covington,Red Level,36474,Jams; jellies; salsa,Cottage-food processor,,https://www.sweetgrownalabama.org/sga-members/1947,2026-07-15,Current statewide profile says the operator makes preserved foods and provides no crop or livestock production claim.,Exclude under the farm-operation boundary.,,confirmed_nonfarm,
alreview_20260715_023,Canning with Cox Crew,canning with cox crew,exclude,F,processor,Covington,Red Level,,Baked goods; jams; jellies,Cottage-food processor,,https://www.sweetgrownalabama.org/find-sweet-grown,2026-07-15,The current source record describes prepared foods and shares the Camp Creek processor's phone and email; no farm-production evidence is present.,Exclude under the farm-operation boundary.,,confirmed_nonfarm,
alreview_20260715_024,Penton Farms,penton farms,correct,C,farm,Chilton,Verbena,36091,Peaches; vegetables; strawberries; pumpkins,Farm; U-pick; farmers-market seller,https://pentonfarms.com/,https://pentonfarms.com/,2026-07-15,Farm-owned current site places Penton Farms at 3595 County Road 59 in Verbena; current official Alabama material places the operation in Chilton County.,Correct the prior Autauga county assignment without overwriting the source assertion.,,,
alreview_20260715_025,FARM FRESH PRODUCE,farm fresh produce,merge,B,farm,Jefferson,Bessemer,35022,Produce; berries; U-pick,Farm; U-pick,,https://www.sweetgrownalabama.org/sga-members/36,2026-07-15,The two rows share the exact 6146 Pocahontas Road address phone county city and U-pick activity; the current statewide profile uses Pocahontas Produce.,Treat the generic map label as an alias.,pocahontas produce,,
alreview_20260715_026,Enterprise State Community College,enterprise state community college,exclude,F,institution,Coffee,,,Bees; apiary products,Educational institution,,https://agi.alabama.gov/plantprotection/beeks-selling-bees/,2026-07-15,The official bee-seller roster establishes bee sales but the entity is a public college rather than an independent farm or producer business.,Exclude under the standalone independent-producer boundary.,,confirmed_nonfarm,
alreview_20260715_027,East Alabama Black Belt Farmer's Cooperative,east alabama black belt farmers cooperative,exclude,F,cooperative,Barbour,,,,Producer cooperative,,https://www.sweetgrownalabama.org/find-sweet-grown,2026-07-15,The current profile identifies an umbrella cooperative and provides no single farm operation or farm products for this record.,Exclude the aggregate entity; member farms require their own evidence-backed records.,,confirmed_nonfarm,
alreview_20260715_028,Generations Forward Learning Farm,generations forward learning farm,exclude,F,educational_farm,Coffee,,,,Educational program,,https://www.sweetgrownalabama.org/find-sweet-grown,2026-07-15,The current profile provides no products or public farm-sales activity and presents the entity as a learning program.,Exclude until evidence establishes a qualifying consumer-facing production operation.,,confirmed_nonfarm,
alreview_20260715_029,Black Creek Milling,black creek milling,exclude,F,processor,Etowah,,,,Mill; processor,https://blackcreekmilling.com,https://blackcreekmilling.com,2026-07-15,The current business evidence establishes milling and prepared grain products but not a crop or livestock production operation.,Exclude under the farm-operation boundary.,,confirmed_nonfarm,
alreview_20260715_030,Auburn University Transformation Garden,auburn university transformation garden,exclude,F,institution,Lee,,,,University teaching garden,https://hort.auburn.edu/,https://hort.auburn.edu/,2026-07-15,The operation is a university teaching and demonstration garden rather than an independent consumer-facing farm.,Exclude under the standalone independent-producer boundary.,,confirmed_nonfarm,
alreview_20260715_031,Guntersville Middle School FFA,guntersville middle school ffa,exclude,F,school_program,Marshall,,,,School agriculture program,,https://www.sweetgrownalabama.org/find-sweet-grown,2026-07-15,The record is a school FFA program and the current profile provides no independent farm operation or products.,Exclude under the standalone independent-producer boundary.,,confirmed_nonfarm,
alreview_20260715_032,Viking Horticulture /Mary G. Montgomery High School Academy of Agribusiness,viking horticulture mary g montgomery high school academy of agribusiness,exclude,F,school_program,Mobile,,,,School agriculture program,https://www.mgmvikings.com/academy-of-agribusiness,https://www.mgmvikings.com/academy-of-agribusiness,2026-07-15,The operation is a high-school agribusiness academy rather than an independent consumer-facing farm.,Exclude under the standalone independent-producer boundary.,,confirmed_nonfarm,
alreview_20260715_033,Five Points Farms,five points farms,correct,C,farm,Chambers,Five Points,36855,Wine grapes; honey,Farm; vineyard; apiary,https://www.facebook.com/FivePointsFarms,https://www.sweetgrownalabama.org/posts/2022/03/16/sweet-grown-alabama-wine-trail,2026-07-15,"Statewide farm coverage and the retained phone/address identify this as the Five Points operation in Chambers County, not Blount County.",Correct county and corroborate production identity.,,,
alreview_20260715_034,Rocky Hollow Pumpkin Patch,rocky hollow pumpkin patch,corroborate,C,farm,Cherokee,Cherokee County service area,,Pumpkins; strawberries; flowers; U-pick,Farm; agritourism,https://www.rockyhollowpumpkinpatch.com/,https://www.alabamasmalltowns.com/2025/08/21/21273/growing-traditions-in-cherokee-county,2026-07-15,Current Alabama coverage documents a family farm spanning the Alabama-Georgia line with farm activity in Cherokee County.,Retain at county-level public precision because the visitor entrance is in Georgia.,,,
alreview_20260715_035,Easterling's Big Peach,easterlings big peach,exclude,F,market,Chilton,Clanton,,Peaches; produce,Roadside market,,https://www.loc8nearme.com/alabama/clanton/headleys-big-peach/6601415/,2026-07-15,Current public results conflict on address and operating status and identify the listing as temporarily closed; no current farm-owned production evidence resolved the conflict.,Exclude the stale directory record pending reopening and identity verification.,,confirmed_closed,
alreview_20260715_036,Roger Williams Blueberries,roger williams blueberries,corroborate,D,farm,Crenshaw,Highland Home,,Blueberries; U-pick,Farm; U-pick,,https://www.pickyourown.org/ALmontg.htm,2026-07-15,"The current directory page transcribes the farm's 2025 picking-season post and current prices, establishing recent operation despite the missing street address.",Retain at city-level public precision.,,,
alreview_20260715_037,Deloney Farms,deloney farms,exclude,F,farm,Dale,Ozark,,Strawberries; U-pick,Farm; U-pick,,https://al.ltddir.com/companies/deloney-farms-llc/,2026-07-15,The undated Ozark U-pick record conflicts with a different 2025 Alabama entity and address using the same name; identity continuity could not be established.,Exclude the stale discovery row pending farm-owned or official confirmation.,,confirmed_nonfarm,
alreview_20260715_038,Bertie K. Burton,bertie k burton,exclude,F,farm,DeKalb,Henegar,,Blueberries; U-pick,Farm; U-pick,,https://www.pickyourown.org/ALhuntsv.htm,2026-07-15,The only discovered listing is undated and no current farm-owned official or social evidence was found.,Exclude from the current approved release while preserving the source observation.,,confirmed_nonfarm,
alreview_20260715_039,Gilbert Strawberry Farm,gilbert strawberry farm,exclude,F,farm,DeKalb,Henagar,,Strawberries; U-pick,Farm; U-pick,,https://www.pickyourown.org/ALhuntsv.htm,2026-07-15,Available results repeat the same undated directory record and do not establish current operation.,Exclude from the current approved release while preserving the source observation.,,confirmed_nonfarm,
alreview_20260715_040,Corndodgers Blooms and Berries,corndodgers blooms and berries,corroborate,C,farm,Henry,Henry County service area,,Strawberries; blueberries; blackberries; satsumas; U-pick,Farm; agritourism,https://corndodgersfarm.com/,https://corndodgersfarm.com/,2026-07-15,The live farm-owned site corroborates the farm identity and current crop and agritourism activity.,Retain at county-level public precision.,,,
alreview_20260715_041,Vic & Tillie Hummer,vic and tillie hummer,exclude,F,farm,Houston,Cottonwood,,Pecans,Farm,,https://www.pickyourown.org/ALmontg.htm,2026-07-15,The only discovered listing is undated and no current farm-owned official or social evidence was found.,Exclude from the current approved release while preserving the source observation.,,confirmed_nonfarm,
alreview_20260715_042,Lone Oak,lone oak,exclude,F,farm,Jackson,Pisgah,,Blackberries; muscadines; scuppernongs,Farm; U-pick,,https://www.pickyourown.org/ALhuntsv.htm,2026-07-15,The Jackson County listing has not been updated since its 2018 addition and could not be currently corroborated; it is distinct from the current Macon County Lone Oak Farm.,County-scoped exclusion preserves the separately verified Macon operation.,,confirmed_nonfarm,
alreview_20260715_043,Shade Tree Farm,shade tree farm,corroborate,D,farm,Lee,Smiths Station,36877,Tomatoes; vegetables,Farm; direct sales,,https://www.pickyourown.org/tomato-farms/ALmontg-tomatoes.php,2026-07-15,The current 2025-maintained crop page corroborates the Lee County address phone and direct-sale vegetable activity.,Retain as a current farm record.,,,
alreview_20260715_044,Fresh Off The Farm,fresh off the farm,exclude,F,farm,Mobile,Theodore,36582,Vegetables; melons; U-pick,Farm; U-pick,,https://www.pickyourown.org/ALmobile.htm,2026-07-15,The discovery record has not been updated since it was added in 2014 and no current farm-owned official or social evidence was found.,Exclude from the current approved release while preserving the source observation.,,confirmed_nonfarm,
alreview_20260715_045,Hubert Family Farms,hubert family farms,correct,C,farm,Madison,New Market,35761,Tulips; sunflowers; row crops; U-pick,Farm; agritourism,https://www.hubertfamilyfarms.com/,https://www.hubertfamilyfarms.com/about-1,2026-07-15,The live farm-owned site places the operation at 432 Narrow Lane in New Market Madison County and documents current farming and U-pick activity.,Correct the erroneous St. Clair directory section assignment.,,,
alreview_20260715_046,Rainbow Omega Eastaboga,rainbow omega eastaboga,exclude,F,institution,Talladega,Eastaboga,36260,Blueberries; nursery plants,Nonprofit vocational program,,https://rainbowomega.org/,2026-07-15,Current evidence establishes a residential and vocational-services nonprofit operating a garden center rather than an independent farm business.,Exclude under the standalone independent-producer boundary.,,confirmed_nonfarm,
alreview_20260715_047,George R. Carlton,george r carlton,exclude,F,farm,Tallapoosa,Alexander City,35010,Blueberries; U-pick,Farm; U-pick,,https://www.pickyourown.org/ALmontg.htm,2026-07-15,The only discovered listing is undated and no current farm-owned official or social evidence was found.,Exclude from the current approved release while preserving the source observation.,,confirmed_nonfarm,
alreview_20260715_048,J J's Produce,j js produce,merge,B,farm,Chilton,Lawley,36793,Produce; fruit; direct sales,Farm; roadside stand,,https://www.sweetgrownalabama.org/sga-members/2087,2026-07-15,The two spellings share the exact phone and email; the current statewide profile places the operation in Chilton County.,Merge punctuation variant.,jjs produce,,
alreview_20260715_049,JJ's Produce,jjs produce,correct,C,farm,Chilton,Lawley,36793,Strawberries; peaches; vegetables,Farm; roadside stand,,https://www.sweetgrownalabama.org/sga-members/2087,2026-07-15,The current statewide profile explicitly identifies the Maplesville-area farm as Chilton County despite the source geography assignment.,Correct county while preserving the original observation.,,,
alreview_20260715_050,Jimmy Durbin Farms Sunshine Farms,jimmy durbin farms sunshine farms,merge,C,farm,Chilton,Clanton,,Strawberries; U-pick,Farm; U-pick,https://jimdurbinfarms.com/,https://jimdurbinfarms.com/,2026-07-15,Exact phone email domain and Sunshine Farms social identity match J. Durbin Farms.,Merge descriptive directory label.,j durbin farms,,
alreview_20260715_051,Sunshine Farms U-Pick Strawberry Field,sunshine farms u pick strawberry field,merge,C,farm,Chilton,Clanton,,Strawberries; U-pick,Farm; U-pick,https://jimdurbinfarms.com/,https://jimdurbinfarms.com/,2026-07-15,Exact phone email and Sunshine Farms social identity match J. Durbin Farms.,Merge channel label.,j durbin farms,,
alreview_20260715_052,Holmestead Farm,holmestead farm,merge,C,farm,Talladega,Talladega,35160,Berries; fruit; vegetables; U-pick,Farm; U-pick,https://holmesteadfarm.com,https://toureastalabama.com/attraction/holmestead-farm/,2026-07-15,Exact phone email and domain match Holmestead You Pick-We Pick Farm.,Merge short public name.,holmestead you pick we pick farm,,
alreview_20260715_053,Holmestead You Pick-We Pick Farm,holmestead you pick we pick farm,correct,C,farm,Talladega,Talladega,35160,Berries; fruit; vegetables; U-pick,Farm; U-pick,https://holmesteadfarm.com,https://toureastalabama.com/attraction/holmestead-farm/,2026-07-15,Current regional tourism coverage places 6582 Clay County Road 7 in Talladega County and matches the retained phone and domain.,Correct the conflicting Clay county assignment.,,,
alreview_20260715_054,OAKACHOY BLUBERRY FARM,oakachoy bluberry farm,merge,B,farm,Coosa,Equality,,Blueberries; nursery,Farm; U-pick,,https://www.pickyourown.org/ALmontg.htm,2026-07-15,Exact phone and geography match Oakachoy Nursery and Blueberry Farm.,Merge misspelled map label.,oakachoy nursery and blueberry farm,,
alreview_20260715_055,Bagwell Farm,bagwell farm,merge,D,farm,Cullman,Cullman,,Blueberries; U-pick,Farm; U-pick,,https://www.facebook.com/bagwellblueberryfarm,2026-07-15,Exact email and farm social identity match Bagwell Blueberry Farm.,Merge short directory label.,bagwell blueberry farm,,
alreview_20260715_056,Talley's Farm,talleys farm,merge,D,farm,DeKalb,Rainsville,,Fruit; U-pick,Farm; U-pick,,https://www.facebook.com/talleysfruitfarm,2026-07-15,Exact phone and farm social identity match Talleys Fruit Farm.,Merge short directory label.,talleys fruit farm,,
alreview_20260715_057,Westbrook Farm,westbrook farm,merge,D,farm,Fayette,Fayette,,Produce; U-pick,Farm; U-pick,,https://www.facebook.com/thewestbrookfarm,2026-07-15,Exact phone email and farm social identity match The Westbrook Farm.,Merge article-only name variant.,the westbrook farm,,
alreview_20260715_058,BLACKBURN U-PICK,blackburn u pick,merge,B,farm,Jefferson,Bessemer,,Produce; U-pick,Farm; U-pick,,https://agi.alabama.gov/farmersmarket/locations/u-pick-location-map/,2026-07-15,Exact email and geography match Blackburn.,Merge channel label.,blackburn,,
alreview_20260715_059,Pocahontas Produce aka McCalla Produce,pocahontas produce aka mccalla produce,merge,D,farm,Jefferson,Bessemer,,Produce; U-pick,Farm; U-pick,,https://www.facebook.com/pocahontasproduce,2026-07-15,Exact phone email and social identity match Pocahontas Produce.,Merge expanded alias.,pocahontas produce,,
alreview_20260715_060,Hubert Family Tulips,hubert family tulips,merge,B,farm,Madison,New Market,35761,Tulips; sunflowers; U-pick,Farm; agritourism,https://www.hubertfamilyfarms.com/,https://www.hubertfamilyfarms.com/about-1,2026-07-15,Exact phone email domain and address match Hubert Family Farms.,Merge product-channel name.,hubert family farms,,
alreview_20260715_061,GNH Farms LLC,gnh farms,merge,B,farm,Marshall,Albertville,,Produce; livestock,Farm,https://gnhfarm.com,https://gnhfarm.com,2026-07-15,Exact phone email domain and social identity match GNH Farm.,Merge legal-suffix variant.,gnh farm,,
alreview_20260715_062,JERRY PHILLIPS,jerry phillips,merge,B,farm,Marshall,Boaz,,Farm products,Farm,,https://agi.alabama.gov/farmersmarket/locations/farmers-stand-location-map/,2026-07-15,Exact phone and geography match Phillips Farms.,Merge owner-name map label.,phillips farms,,
alreview_20260715_063,Reeves Farm,reeves farm,merge,C,farm,Morgan,Hartselle,35640,Peaches; strawberries; vegetables,Farm; market; U-pick,https://www.reevespeaches.com/,https://www.northalabama.org/listing/reeves-peach-farm/2957/,2026-07-15,Current regional tourism coverage identifies Reeves Farm as the family operation marketed as Reeves Peach Farm; the domain is identical.,Merge short family-farm name.,reeves peach farm,,
alreview_20260715_064,Leavelle's Berries,leavelles berries,merge,D,farm,Tuscaloosa,Tuscaloosa,,Berries; U-pick,Farm; U-pick,,https://www.pickyourown.org/ALbham.htm,2026-07-15,Exact phone email and geography match Leavelle Farms.,Merge product-channel name.,leavelle farms,,
alreview_20260715_065,Bertie K. Burton,bertie k burton,retain,E,farm_candidate,DeKalb,Henegar,35978,Blueberries,U-pick; agritourism,,https://www.pickyourown.org/ALhuntsv.htm,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,alreview_20260715_038
alreview_20260715_066,Black Creek Milling,black creek milling,retain,B,farm_candidate,Etowah,Collinsville,35961,Corn; quail; animal feed; soybeans; peanuts,Farm; Agriculture Service/Organization,https://blackcreekmilling.com,https://www.sweetgrownalabama.org/find-sweet-grown,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,alreview_20260715_029
alreview_20260715_067,Camp Creek Canning,camp creek canning,retain,B,farm_candidate,Covington,Red Level,36474,Jams/Jellies; Salsas,Farm,,https://www.sweetgrownalabama.org/find-sweet-grown,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,alreview_20260715_022
alreview_20260715_068,Canning with Cox Crew,canning with cox crew,retain,B,farm_candidate,Covington,Red Level,36474,Baked Goods; Jams/Jellies,Farm,,https://www.sweetgrownalabama.org/find-sweet-grown,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,alreview_20260715_023
alreview_20260715_069,Deloney Farms,deloney farms,retain,E,farm_candidate,Dale,Ozark,36360,Strawberries (You pick or we pick),U-pick; agritourism,https://www.yelp.com/biz/deloney-farms-produce-ozark,https://www.pickyourown.org/ALmontg.htm,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,alreview_20260715_037
alreview_20260715_070,Easterling's Big Peach,easterlings big peach,retain,E,farm_candidate,Chilton,Clanton,35046,U-pick crops; agritourism,U-pick; agritourism,,https://www.pickyourown.org/ALmontg.htm,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,alreview_20260715_035
alreview_20260715_071,Fresh Off The Farm,fresh off the farm,retain,E,farm_candidate,Mobile,Theodore,36582,U-pick crops; agritourism,U-pick; agritourism,,https://www.pickyourown.org/ALmobile.htm,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,alreview_20260715_044
alreview_20260715_072,Generations Forward Learning Farm,generations forward learning farm,retain,B,farm_candidate,Coffee,Chancellor,36316,Fruits; vegetables; herbs; seeds; seedlings,Agritourism; Farm,,https://www.sweetgrownalabama.org/find-sweet-grown,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,alreview_20260715_028
alreview_20260715_073,George R. Carlton,george r carlton,retain,E,farm_candidate,Tallapoosa,Alexander City,35010,Blueberries,U-pick; agritourism,,https://www.pickyourown.org/ALmontg.htm,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,alreview_20260715_047
alreview_20260715_074,Gilbert Strawberry Farm,gilbert strawberry farm,retain,E,farm_candidate,DeKalb,Henagar,35978,Strawberries | Hwy,U-pick; agritourism,,https://www.pickyourown.org/ALhuntsv.htm,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,alreview_20260715_039
alreview_20260715_075,Lone Oak,lone oak,retain,E,farm_candidate,Jackson,Pisgah,35765,"Blackberries, muscadines, scuppernongs",U-pick; agritourism,,https://www.pickyourown.org/ALhuntsv.htm,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,alreview_20260715_042
alreview_20260715_076,Rainbow Omega Eastaboga,rainbow omega eastaboga,retain,E,farm_candidate,Talladega,Eastaboga,36260,"blueberries,",U-pick; agritourism,,https://www.pickyourown.org/ALbham.htm,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,alreview_20260715_046
alreview_20260715_077,Rocky Hollow Patch at Angel Farm,rocky hollow patch at angel farm,retain,B,farm_candidate,Cherokee,Cave Spring,30124,Fresh Cut Flowers; Pumpkins; Pumpkin Patch; Strawberries; U-Pick Fruit,Agritourism; Farm,http://www.rockyhollowpumpkinpatch.com,https://www.sweetgrownalabama.org/find-sweet-grown,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,
alreview_20260715_078,Vic & Tillie Hummer,vic and tillie hummer,retain,E,farm_candidate,Houston,Cottonwood,36320,Pecans,U-pick; agritourism,,https://www.pickyourown.org/ALmontg.htm,2026-07-15,"National retention policy restores this named producer candidate; missing, stale, or conflicting fields require research and do not prove exclusion.",Retained for later enrichment; original decision remains append-only.,,,alreview_20260715_041
alreview_20260715_079,Ganus Farms,ganus farms,exclude,F,farm,,Waynesboro,39367,Cantaloupe; Watermelon; Strawberries; Blackberries; Tomatoes; Cucumbers; Peaches; Okra; Peas; Squash,Farm,,https://www.sweetgrownalabama.org/find-sweet-grown,2026-07-15,"The source address and coordinates place this farm in Waynesboro, Mississippi; preserve it for Mississippi review rather than Alabama staging.",Affirmative jurisdiction decision; observation remains immutable.,,outside_jurisdiction,
alreview_20260715_080,Lone Oak,lone oak,merge,B,farm,Jackson,Pisgah,35765,"Blackberries; muscadines; scuppernongs; U-pick crops",U-pick; agritourism,,https://agi.alabama.gov/farmersmarket/locations/u-pick-location-map/ | https://www.pickyourown.org/ALhuntsv.htm,2026-07-15,"The Jackson County PickYourOwn row shares the Lone Oak Vineyard operation's Pisgah location and phone (256) 599-0204; it is distinct from the separate Macon County Lone Oak operation.",Merge the Jackson County name variant into Lone Oak Vineyard while preserving the Macon County operation.,lone oak vineyard,,alreview_20260715_075
