review_id,farm_name,normalized_name,decision,evidence_grade,verified_entity_type,county_equivalent,city,postal_code,products,business_types,website_url,source_url,retrieved_date,decision_basis,notes,target_normalized_name,exclusion_reason,supersedes_review_id
georeview_865624355ceb27fc5aa7,"Alexander’s Ham Company, Inc.",alexanders ham company,correct,B,farm_or_agricultural_business,Rowan,China Grove,28023,grower or producer,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places China Grove wholly within Rowan (37159); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_12d7a8e75babbfee7b92,Algaen Corporation,algaen corporation,correct,B,farm_or_agricultural_business,Forsyth,WINSTON SALEM,27101,grower or producer,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places WINSTON SALEM wholly within Forsyth (37067); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_ed0c0284e0fce86b9921,Allee’Bubba Farms,alleebubba farms,correct,B,farm_or_agricultural_business,Cabarrus,Concord,28027,"Our farm raises heritage Black Australorps, Khaki Campbell Ducks, Embden, and Blue geese. We have asparagus and sell chicken and duck eggs. We also hatch chickens and ducks in the spring and raise hay. We have been farming for almost 120 years, and the farm is listed on the NC Century Farm registry. We also provide horseback riding lessons on our property.",farm or agricultural business,https://visitncfarms.com/farm/alleebubba-farms-2/,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Concord wholly within Cabarrus (37025); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_665fe64585486bf8b63b,Alleghany Farmers' Market,alleghany farmers market,correct,B,farm_or_agricultural_business,Alleghany,Sparta,,farmers-market,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Sparta wholly within Alleghany (37005); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_9940955944fff3b2ba6b,Allen Acres Produce Co.,allen acres produce co,correct,B,farm_or_agricultural_business,Beaufort,Pantego,27860,grower or producer,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Pantego wholly within Beaufort (37013); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_db92adb5ac83a8e996ef,Allen Family Farms,allen family farms,correct,B,farm_or_agricultural_business,Cabarrus,Mount Pleasant,28124,grower or producer,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Mount Pleasant wholly within Cabarrus (37025); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_0b3759ccf6780e16ebac,Allen Family Orchards,allen family orchards,correct,B,farm_or_agricultural_business,Bladen,Tar Heel,28392,Family owned and operated since 2008. Our store offers 5 kinds of gourmet pecans as well as pecans in the shell and cleaned. We also have ice cream and smoothies. We carry Stuckey products as well.; grower or producer,farm or agricultural business,https://visitncfarms.com/farm/allen-family-orchards/,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Tar Heel wholly within Bladen (37017); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_5dc55e376fb64fb5d089,Almond Christmas Tree Farm,almond christmas tree farm,correct,B,farm_or_agricultural_business,Stanly,Albemarle,28001,"Family-owned farm that has been producing high-quality Christmas trees and blackberries for over 15 years. The farm is a delightful destination for families, offering a charming rural experience. Choose and cut Christmas tree farm, Home of Big E`S Smokehouse BBQ; grower or producer",farm or agricultural business,https://visitncfarms.com/farm/almond-christmas-tree-farm/,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Albemarle wholly within Stanly (37167); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_39724e5e3759b5db0196,"Almond Farm, LLC",almond farm,correct,B,farm_or_agricultural_business,Cabarrus,Concord,28025,"Family-owned farm located in Cabarrus County, North Carolina. Established in 2013 by Zack and Cori Almond, the farm started with just four acres and has since expanded to over forty acres. They focus on providing fresh produce, seasonal fruits, and vegetables directly from their fields to your table. The farm also hosts seasonal events, including a Fall Festival featuring hayrides, a pumpkin patch, and a corn maze. It’s a wonderful destination for families and anyone looking to enjoy local, farm; grower or producer",farm or agricultural business,https://visitncfarms.com/farm/almond-farm-llc/,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Concord wholly within Cabarrus (37025); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_51c9e050105b593e5100,Alpacas & Mini Farm Animals of Winchester Creek Farm,alpacas and mini farm animals of winchester creek farm,correct,B,farm_or_agricultural_business,Haywood,Waynesville,,agritourism,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Waynesville wholly within Haywood (37087); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_758bba532322d138bc49,Alpacawaka Barn & Pastures,alpacawaka barn and pastures,correct,B,farm_or_agricultural_business,Currituck,Moyock,27958,"Delightful farm specializing in raising alpacas offering a variety of alpaca-related products and experiences, including farm tours and educational opportunities. Contact us to schedule your farm visit today… Interactive time with our 25+ alpacas our mini animals include donkeys, cow and horse… Great Fun!",farm or agricultural business,https://visitncfarms.com/farm/alpacawaka-barn-pastures/,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Moyock wholly within Currituck (37053); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_cc7c5b1a162bf61db802,Alt Ag,alt ag,correct,B,farm_or_agricultural_business,Mecklenburg,Charlotte,28206,grower or producer,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Charlotte wholly within Mecklenburg (37119); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_dcc84cd97ffa290ec765,Altar Cross Organic Blueberry Farm,altar cross organic blueberry farm,correct,B,farm_or_agricultural_business,Sampson,Ivanhoe,28447,Roy and Donna Sykes are farming 40 acres of organic blueberries. We are a family owned and operated farm with a mission to bring you organic blueberries at an affordable price.,farm or agricultural business,https://visitncfarms.com/farm/altar-cross-organic-blueberry-farm/,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Ivanhoe wholly within Sampson (37163); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_9f580bb7b29370c24555,Alton Boomer,alton boomer,correct,B,farm_or_agricultural_business,Beaufort,Pantego,27860,grower or producer,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Pantego wholly within Beaufort (37013); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_e5272a07d6433dea559a,Always Growing Upchurch Farms LLC,always growing upchurch farms,correct,B,farm_or_agricultural_business,Harnett,Lillington,,farm-stand,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Lillington wholly within Harnett (37085); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_55e0759115dfdb430390,American Blueberries Inc.,american blueberries,correct,B,farm_or_agricultural_business,Pender,Rocky Point,28457,grower or producer,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Rocky Point wholly within Pender (37141); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_4bf162d58f6053e1136c,American Dream Produce LLC,american dream produce,correct,B,farm_or_agricultural_business,Sampson,Roseboro,28382,grower or producer,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Roseboro wholly within Sampson (37163); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_2f9c43125ce1a2150fa0,American Homestead Center,american homestead center,correct,B,farm_or_agricultural_business,Rowan,China Grove,28023,grower or producer,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places China Grove wholly within Rowan (37159); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_15c0b2a3ce018a65c248,"American Limousine, LLC",american limousine,correct,B,farm_or_agricultural_business,Mecklenburg,Charlotte,,agritourism,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Charlotte wholly within Mecklenburg (37119); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_0ddad0549b335dae68a6,Amon Jones Family Farm,amon jones family farm,correct,B,farm_or_agricultural_business,Franklin,Youngsville,27596,grower or producer,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Youngsville wholly within Franklin (37069); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_dae84f8251669bcce96a,Anderson Creek Hunting Club,anderson creek hunting club,correct,B,farm_or_agricultural_business,Harnett,Lillington,27546,James and his family have been farming this land for over 50 years! They have been a Hunting Preserve for 12 years.,farm or agricultural business,https://visitncfarms.com/farm/anderson-creek-hunting-club/,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Lillington wholly within Harnett (37085); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_d9a7a8442bcad62055d6,Anderson Creek Hunting Preserve,anderson creek hunting preserve,correct,B,farm_or_agricultural_business,Harnett,Lillington,,agritourism,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Lillington wholly within Harnett (37085); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_87960d7011c2d889b05b,Anderson Family Farms,anderson family farms,correct,B,farm_or_agricultural_business,Craven,New Bern,28560,"Come join our family farm’s new favorite holiday tradition of Christmas with the Cows! Together, calving season and Christmas are two of our favorite things. Through this agritourism venture we are excited to share our farm’s story along with some holiday cheer. Our hour-long tours include a pasture hayride, up-close viewing of cows and newborn calves, hot apple cider, hot chocolate, lasso/roping, cornhole games, tours of corral and working farm area, and education on local agriculture. We also",farm or agricultural business,https://visitncfarms.com/farm/anderson-family-farms/,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places New Bern wholly within Craven (37049); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_4bc755dc46b869efd24a,Anson AgriScience-FFA Greenhouse Innovation Center,anson agriscience ffa greenhouse innovation center,correct,B,farm_or_agricultural_business,Anson,Wadesboro,28170,"The Anson AgriScience-FFA Program involves students in the business, marketing, and production of catfish, lettuce, tomatoes, strawberries, and tilapia; fish and vegetables are produced in aquaculture, aquaponic, earthbox, and hydroponic (horizontal and vertical) systems, within our Greenhouse Innovation Center STEAM Lab. We are developing a new freshwater and marine biology STEAM Lab; the freshwater systems will play host to freshwater and tropical species; the marine systems will play host to",farm or agricultural business,https://visitncfarms.com/farm/anson-agriscience-ffa-greenhouse-innovation-center/,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Wadesboro wholly within Anson (37007); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_688c3f0b6d8613a4d72a,Appalachian Growers,appalachian growers,correct,B,farm_or_agricultural_business,Macon,Franklin,28734,grower or producer,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Franklin wholly within Macon (37113); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_53e300cc1ccafcf68275,Appalachian Ridge Artisan Hard Cider,appalachian ridge artisan hard cider,correct,B,farm_or_agricultural_business,Henderson,Hendersonville,28792,"Appalachian Ridge Artisan Hard Cider takes a winemakers approach to hard cider. Favoring traditional French ciders, their artisan hard cider tends to be on the dry side. You will also find fresh cider, apple brandy and locally roasted coffee at Appalachian Ridge. The tasting room is housed in a rustic, restored barn from the 1920s, situated in the middle of a 29-acre apple orchard, with a large back deck that overlooks the orchard. You can often find special events going on at Appalachian ridge,",farm or agricultural business,https://visitncfarms.com/farm/appalachian-ridge-artisan-hard-cider/,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Hendersonville wholly within Henderson (37089); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_480f82d9558bca0ef1f2,Appeldoorn Landscape Nursery,appeldoorn landscape nursery,correct,B,farm_or_agricultural_business,Rutherford,Bostic,28018,grower or producer,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Bostic wholly within Rutherford (37161); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_632bf1449e3acaff3afd,Appin Bees,appin bees,correct,B,farm_or_agricultural_business,Scotland,Laurinburg,28352,"Phill and His wife Gayle are Commercial Beekeepers committed to a sustainable production system for the bees and the environment, producing high quality products from their apiaries. Products include pure honey, creamed honey, infused honey, beeswax candles, lotions and balms. We also supply healthy starter hives (nucs) and queens’ bees to other beekeepers. Our products are also available at the following stores: Humble Heifer’s Designs, Escentially U Naturals, Parker’s Produce, E. Morris Plant; grower or producer",farm or agricultural business,https://visitncfarms.com/farm/appin-bees/,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places Laurinburg wholly within Scotland (37165); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
georeview_2523cf4ffd6eab6107a9,Apple Brandy Beef,apple brandy beef,correct,B,farm_or_agricultural_business,Wilkes,North Wilkesboro,28659,grower or producer,farm or agricultural business,,https://www2.census.gov/geo/docs/reference/codes2020/national_place_by_county2020.txt,2026-07-17,The Census national place-by-county reference places North Wilkesboro wholly within Wilkes (37193); the county geography blocker is resolved without changing operation evidence.,Draft only; a curator must apply this decision with its paired entity patch.,,,
