entity_id,farm_name,normalized_name,entity_type,identity_decision,state,county_equivalent,city,postal_code,address_internal,public_location_classification,latitude,longitude,products,business_types,phone_internal,email_internal,contact_visibility,website_url,facebook_url,instagram_url,tiktok_url,on_farm_sales,farmers_market_sales,online_sales,local_delivery,u_pick,wholesale,farm_to_school,source_observation_count,source_observation_ids,source_names,source_urls,evidence_grades,last_retrieved,promotion_status,promotion_blockers,notes
NC-F2D4F68F70,3516 Bivins Rd,3516 bivins rd,farm_or_agricultural_business,source_unique_name_reviewed,NC,Orange,Hillsborough,27278,"Hillsborough, NC 27278",public_business_address_reviewed_for_future_reduced_precision,36.0666125,-79.0980687,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_82eac5f84dd7db55ac24,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/page/51/?filter=yes&member-category=growers-producers,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-5B074E7E8D,37 Roots Farm,37 roots farm,farm_or_agricultural_business,source_unique_name_reviewed,NC,Davidson,Lexington,27292,"Lexington, NC 27292",public_business_address_reviewed_for_future_reduced_precision,35.7971803,-80.2742845,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_83c5932b1a659313af71,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-106DABD880,"4-Ever Vista Farms, LLC",4 ever vista farms,farm_or_agricultural_business,source_unique_name_reviewed,NC,Halifax,Enfield,27823,"Enfield, NC 27823",public_business_address_reviewed_for_future_reduced_precision,36.1799239,-77.6690228,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_c4c312af5e3788eaf22a,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-63D9FF775A,4J Cattle Company,4j cattle company,farm_or_agricultural_business,source_unique_name_reviewed,NC,Cleveland,Shelby,28150,"Shelby, NC 28150",public_business_address_reviewed_for_future_reduced_precision,35.2904054,-81.5456446,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_aceca7c6ba9bd87ad60b,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-DA345F209B,4J Farm LLC,4j farm,farm_or_agricultural_business,source_unique_name_reviewed,NC,Surry,Pilot Mountain,27041,1074 Long Hill RD,public_business_address_reviewed_for_future_reduced_precision,36.3839389,-80.4742205,Meat and Poultry,farm or agricultural business,(336) 755-7626,johnsonisaiah574@gmail.com,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_d59ca68aacc4ceecfa24,"NCDA&CS — N.C. Farmer/Agribusiness Listing (June 22, 2026)",https://www.ncagr.gov/divisions/marketing/nc-farmeragribusiness-listing/open,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-1CC1E5B82B,4R Farm,4r farm,farm_or_agricultural_business,source_unique_name_reviewed,NC,Gaston,Gastonia,28052,"Gastonia, NC 28052",public_business_address_reviewed_for_future_reduced_precision,35.2509388,-81.1842953,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_82eac5f84dd7db55ac24,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-C34E4054F9,5 A Day Farm,5 a day farm,farm_or_agricultural_business,source_unique_name_reviewed,NC,Stanly,Oakboro,28129,"Oakboro, NC 28129",public_business_address_reviewed_for_future_reduced_precision,35.2284713,-80.3342024,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_82c3b9733069a77f42e3,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-ED552CC560,5 Woods Life LLC,5 woods life,farm_or_agricultural_business,source_unique_name_reviewed,NC,,Kernersville,27284,"Kernersville, NC 27284",public_business_address_reviewed_for_future_reduced_precision,36.1061715,-80.0818950,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_284932d9127112d03e63,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,research_or_qa_queue,county requires geography review,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-99E03CEA68,5G Farms,5g farms,farm_or_agricultural_business,source_unique_name_reviewed,NC,,Elm City,27822,"Elm City, NC 27822",public_business_address_reviewed_for_future_reduced_precision,35.8040425,-77.8566823,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_39ddce1bb1b1c7914fec,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,research_or_qa_queue,county requires geography review,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-CD19D53760,677martins@gmail.com,677martins gmail com,farm_or_agricultural_business,source_unique_name_reviewed,NC,Catawba,Vale,28168,"Martin Farms - blueberries, blackberries 3035 M/M Dr., Vale, NC 28168. Phone: (704) 462-1091. Email: 677martins@gmail.com . Open: UPDATE for 2025: Call before you go, Does anyone have current information? If so, please write me ; last reported hours were W e started picking in Mid-June; on Monday, Wednesday, Friday, Saturday from 8 am to 12 pm, Please call ahead for other times; Thank You. Directions: Hwy 127 south from Hickory,N.C., 10 miles to Highway 10,go west(turn right) on highway 10,go 3 miles to state road 2042, turn left, (Heavner Rd) Go 1 mile, M/M Drive on left to farm. Click here for a map and directions . Payment: Cash, Check. Please call ahead for best picking dates and times. Thank You!. The ONLY pyo crops offered are Blackberries, Blueberries, [ Click here to update the listing ](UPDATED: June 19, 2018)",public_business_address_reviewed_for_future_reduced_precision,35.6618826,-81.2149057,"blueberries, blackberries 3035 M/M Dr., Vale, NC 28168. Phone: (704) 462-1091. Email: 677martins@gmail.com . Open: UPDATE for 2025: Call before you go, Does anyone have current information? If so, please write me ; last reported hours were W e started picking in Mid-June; on Monday, Wednesday, Friday, Saturday from 8 am to 12 pm, Please call ahead for other times; Thank You. Directions: Hwy 127 south from Hickory,N.C., 10 miles to Highway 10,go west(turn right) on highway 10,go 3 miles to state road 2042, turn left, (Heavner Rd) Go 1 mile, M/M Drive on left to farm. Click here for a map and directions . Payment: Cash, Check. Please call ahead for best picking dates and times. Thank You!. The ONLY pyo crops offered are Blackberries, Blueberries, [ Click here to update the listing ](UPDATED: June 19, 2018)",farm or agricultural business,(704) 462-1091,677martins@gmail.com,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_2251f38a13825e14af3e,PickYourOwn — NC regional directory,https://www.pickyourown.org/NCcharlotte.htm,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-F227080A29,6th Generation Strickland Farms,6th generation strickland farms,farm_or_agricultural_business,source_unique_name_reviewed,NC,,,,"1595 Strickland Road, Clayton, NC, USA",public_business_address_reviewed_for_future_reduced_precision,35.5134188,-78.3673482,"A 6th generation farm in the Clayton area, owned and operated for over 80 years by the Strickland Family. Seasonal offerings and activities include select produce, sheep’s wool, pumpkins, holiday lights, and farm tours. Call for more information.",farm or agricultural business,,,internal_until_public_use_review,https://visitncfarms.com/farm/6th-generation-strickland-farms-2/,,,,,,,,,,,1,ncobs_bf6d2dc812e0b8818e31,Visit NC Farms — public farm and business directory,https://visitncfarms.com/farms/our-farms-and-businesses/,C,2026-07-16,research_or_qa_queue,county requires geography review; city or safe public service area requires review,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-F6B2865284,8:28 Farms,8 28 farms,farm_or_agricultural_business,merged_exact_name_reviewed,NC,Catawba,Conover,28613,1828 Houston Mill Road,public_business_address_reviewed_for_future_reduced_precision,35.7150346,-81.2153366,"Meat and Poultry; 8:28 Farms is run by Greg & Kelly Shell and their farm is located in Conover, NC on 17 acres. We farm using regenerative principles, raising our heritage pigs within the woods and our poultry rotated on the pasture. Our focus is on growing wholesome organic food which is also why we feed our animals only Non Gmo & Soy Free feed.; grower or producer",farm or agricultural business,9546439285,828farmsllc@gmail.com,internal_until_public_use_review,https://www.828farms.com,,,,,,,,,,,3,ncobs_8339a61186c0315d6c95 | ncobs_0be6c11ae7b461fbc06f | ncobs_426ed99d96d0d432113e,"NCDA&CS — N.C. Farmer/Agribusiness Listing (June 22, 2026); Visit NC Farms — public farm and business directory; Got to Be NC — growers and producers directory",https://www.ncagr.gov/divisions/marketing/nc-farmeragribusiness-listing/open | https://visitncfarms.com/farms/our-farms-and-businesses/ | https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-1AEB00950D,8th Generation Farm,8th generation farm,farm_or_agricultural_business,source_unique_name_reviewed,NC,Rowan,Rockwell,28138,"Rockwell, NC 28138, USA",public_business_address_reviewed_for_future_reduced_precision,35.5531088,-80.4092699,Raising animals on land that has been in our family since 1762. We are proud to grow and live on the land we love.,farm or agricultural business,,,internal_until_public_use_review,https://visitncfarms.com/farm/8th-generation-farm-2/,,,,,,,,,,,1,ncobs_eb20725aeb54673a311c,Visit NC Farms — public farm and business directory,https://visitncfarms.com/farms/our-farms-and-businesses/,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-4A94FF7F12,8th Wonder Oyster Co.,8th wonder oyster co,farm_or_agricultural_business,source_unique_name_reviewed,NC,,,,"Holly Ridge, North Carolina 28445",public_business_address_reviewed_for_future_reduced_precision,,,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_1476627d4cd7d22e8c68,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,research_or_qa_queue,county requires geography review; city or safe public service area requires review,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-9D3CD396CD,"A&A Plant, Inc",a and a plant,farm_or_agricultural_business,source_unique_name_reviewed,NC,,Brown Summit,27214,"Brown Summit, NC 27214",public_business_address_reviewed_for_future_reduced_precision,,,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_9e493142338c74d03a62,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,research_or_qa_queue,county requires geography review,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-FA4BBEB7F2,A&J Farm,a and j farm,farm_or_agricultural_business,source_unique_name_reviewed,NC,Wilkes,North Wilkesboro,,,county_only_no_public_address,36.1728173,-81.1389111,agritourism,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_9bd6e298fa55a30dd53f,U.S. Farm Trail — NC farm directory,https://www.usfarmtrail.com/api/v1/farms/geojson?state=north-carolina,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-F53BC434AB,"A&O Organics,",a and o organics,farm_or_agricultural_business,source_unique_name_reviewed,NC,Dare,Duck,27949,"1177 Duck Rd., Duck, NC 27949",public_business_address_reviewed_for_future_reduced_precision,36.1866000,-75.7540553,"Botanical Apothecary, Helping others heal from inside out, Embracing the power of nature, Garden grown, handmade",farm or agricultural business,,,internal_until_public_use_review,https://visitncfarms.com/farm/ao-organics-2/,,,,,,,,,,,1,ncobs_1b9ca80eb7df53039ed7,Visit NC Farms — public farm and business directory,https://visitncfarms.com/farms/our-farms-and-businesses/,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-FA4C627A0F,A Blueberry Farm,a blueberry farm,farm_or_agricultural_business,merged_exact_name_reviewed,NC,Swain,Whittier,28789,"A Blueberry Farm - blueberries 25 Water Tower Lane, Whittier, NC 28789. Phone: 828-497-7253. Fax: 828-497-6213. Email: info@shadetreecabins.com . Open: July through September, dawn to dusk. Directions: Take US 74 to the Whittier exit #72. Turn left, pass the Post Office, and cross the river. Turn left and then right onto Tarhelia Heights. Drive 1/2 mile to Water Tower Lane. A Blueberry Farm is located at 25 Water Tower Lane. Pick your own blueberries. We operate on an honor system: pick your berries, weigh them, use the chart, and deposit your money in the jar. Bag them for transport. [ Click here to update the listing ] (UPDATED: May 5, 2025, JBS) (ADDED: July 7, 2015, JBS)",public_business_address_reviewed_for_future_reduced_precision,35.4346765,-83.3547579,"blueberries 25 Water Tower Lane, Whittier, NC 28789. Phone: 828-497-7253. Fax: 828-497-6213. Email: info@shadetreecabins.com . Open: July through September, dawn to dusk. Directions: Take US 74 to the Whittier exit #72. Turn left, pass the Post Office, and cross the river. Turn left and then right onto Tarhelia Heights. Drive 1/2 mile to Water Tower Lane. A Blueberry Farm is located at 25 Water Tower Lane. Pick your own blueberries. We operate on an honor system: pick your berries, weigh them, use the chart, and deposit your money in the jar. Bag them for transport. [ Click here to update the listing ] (UPDATED: May 5, 2025, JBS) (ADDED: July 7, 2015, JBS); agritourism, produce",farm or agricultural business,828-497-7253,info@shadetreecabins.com,internal_until_public_use_review,,,,,,,,,,,,2,ncobs_e6ae675046cedaaae246 | ncobs_54530757918bd5766594,PickYourOwn — NC regional directory; U.S. Farm Trail — NC farm directory,https://www.pickyourown.org/NCfarwestern.htm | https://www.usfarmtrail.com/api/v1/farms/geojson?state=north-carolina,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-235B6721FB,A Greene Family Farm,a greene family farm,farm_or_agricultural_business,source_unique_name_reviewed,NC,Watauga,Boone,,,county_only_no_public_address,36.2138420,-81.6651967,agritourism,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_3b56e33a729b404e0950,U.S. Farm Trail — NC farm directory,https://www.usfarmtrail.com/api/v1/farms/geojson?state=north-carolina,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-DD14CF8714,A.J. Evans & Son Produce Farm,a j evans and son produce farm,farm_or_agricultural_business,source_unique_name_reviewed,NC,Chowan,Edenton,27932,"Edenton, NC 27932",public_business_address_reviewed_for_future_reduced_precision,36.0585650,-76.5989792,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_23a93a2df43257e05ad9,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-48F4901426,A.J. Smith & Sons Inc.,a j smith and sons,farm_or_agricultural_business,source_unique_name_reviewed,NC,Chowan,Edenton,27932,"Edenton, NC 27932",public_business_address_reviewed_for_future_reduced_precision,36.0585650,-76.5989792,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_0646146a4d18ef20697b,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-9A72925527,A.L Baucom Family Farms,a l baucom family farms,farm_or_agricultural_business,source_unique_name_reviewed,NC,Union,Monroe,28110,"9611 Morgan Mill Road, Monroe, NC 28110",public_business_address_reviewed_for_future_reduced_precision,35.0015910,-80.5612768,"A.L. Baucom Family Farms’ history goes back over 100 years and three generations. In 1901 Emanuel and Ola Baucom purchased the original home place. Through the years, they worked to bring the land into production and raise their children. We currently grow corn, wheat, soybeans, cotton, and peanuts. We also grow strawberries and other produce for Piedmont Produce General Store. Our operation covers 9,000 acres in both North and South Carolina. We utilize no-till conservation planting methods to",farm or agricultural business,,,internal_until_public_use_review,https://visitncfarms.com/farm/a-l-baucom-family-farms-2/,,,,,,,,,,,1,ncobs_cea3e9525a09f1d118f6,Visit NC Farms — public farm and business directory,https://visitncfarms.com/farms/our-farms-and-businesses/,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-C382DEBF0F,A Little Love Seasoning,a little love seasoning,farm_or_agricultural_business,source_unique_name_reviewed,NC,Guilford,Whitsett,27377,6707 Olivia Way,public_business_address_reviewed_for_future_reduced_precision,36.0827094,-79.5698440,Snacks and Condiments,farm or agricultural business,3362651277,allseasoning20@gmail.com,internal_until_public_use_review,https://www.allseasoning20.com,,,,,,,,,,,1,ncobs_3b5504a5cc34bd7360a6,"NCDA&CS — N.C. Farmer/Agribusiness Listing (June 22, 2026)",https://www.ncagr.gov/divisions/marketing/nc-farmeragribusiness-listing/open,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-DD184CB428,A.M. Berry & Son,a m berry and son,farm_or_agricultural_business,source_unique_name_reviewed,NC,,Elizabeth City,27909,"Elizabeth City, NC 27909",public_business_address_reviewed_for_future_reduced_precision,36.2942028,-76.2381450,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_0f7ef5cecb603299fe1b,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,research_or_qa_queue,county requires geography review,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-A639ABCA96,A Mighty Oak B & B and Intended Way Farm,a mighty oak b and b and intended way farm,farm_or_agricultural_business,source_unique_name_reviewed,NC,Stokes,Pinnacle,27043,"Pinnacle, NC 27043",public_business_address_reviewed_for_future_reduced_precision,36.3227731,-80.4231668,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_9c4ef95e62007b14b426,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-4124343DEF,A Southern Girl's Veggie Stand,a southern girls veggie stand,farm_or_agricultural_business,source_unique_name_reviewed,NC,,,,"Lexington, North Carolina 27292",public_business_address_reviewed_for_future_reduced_precision,,,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_1476627d4cd7d22e8c68,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/page/15/?filter=yes&member-category=growers-producers,C,2026-07-16,research_or_qa_queue,county requires geography review; city or safe public service area requires review,Retained from source collection; eligible rows still require downstream validation before promotion.
NC-DC228B6989,A.W. Bunch Farms LLC,a w bunch farms,farm_or_agricultural_business,source_unique_name_reviewed,NC,Chowan,Edenton,27932,"Edenton, NC 27932",public_business_address_reviewed_for_future_reduced_precision,36.0585650,-76.5989792,grower or producer,farm or agricultural business,,,internal_until_public_use_review,,,,,,,,,,,,1,ncobs_c68629e6ade7d0d2a2e8,Got to Be NC — growers and producers directory,https://gottobenc.com/events/flavors-attendees/find-local/growers-producers/?filter=yes&member-category=growers-producers,C,2026-07-16,promotion_eligible_reviewed,,Retained from source collection; eligible rows still require downstream validation before promotion.
