review_id,farm_name,normalized_name,decision,evidence_grade,verified_entity_type,county_equivalent,city,postal_code,products,business_types,website_url,source_url,retrieved_date,decision_basis,notes,target_normalized_name,exclusion_reason,supersedes_review_id
qa-judgment-20260717-la-1939df9119,White Oaks Farm,white oaks farm,distinct,A,farm,St. Tammany,Folsom,70437,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC1,,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-17,"The retained source record places White Oaks Farm in St. Tammany / Folsom; the peer entity set is LA-051BBB0B9D (Jefferson, Metairie). The differing county, city, address, phone, or email evidence does not establish one operation, so retain this candidate as explicitly distinct pending any stronger identity evidence.",Identity conflict resolved as distinct under the current evidence; future contrary evidence must append a superseding correction.,,,
qa-judgment-20260717-la-362631110b,Yak's Produce,yaks produce,distinct,B,farm,Union,Farmerville,,Farm products sold through an LDAF-approved roadside stand,Roadside stand; direct-to-consumer,,https://www.ldaf.la.gov/fmnp,2026-07-17,"The retained source record places Yak's Produce in Union / Farmerville; the peer entity set is LA-4281E0FEE5 (Lincoln, Choudrant). The differing county, city, address, phone, or email evidence does not establish one operation, so retain this candidate as explicitly distinct pending any stronger identity evidence.",Identity conflict resolved as distinct under the current evidence; future contrary evidence must append a superseding correction.,,,
qa-judgment-20260717-la-37fdb312e0,Susan,susan,distinct,A,farm,Webster,Springhill,71075,"Nursery stock, cut flowers, or bulbs grown by the permit holder",Licensed nursery grower; NC2,,https://assets.ctfassets.net/pc5e1rlgfrov/6bRblalD03I36YRFk7xtGP/a3c8fc82041cb934b92123a77c11cf9a/Hort_Nursery_Certificate_List.pdf,2026-07-17,"The retained source record places Susan in Webster / Springhill; the peer entity set is LA-41211EF39C (Jefferson, Metairie). The differing county, city, address, phone, or email evidence does not establish one operation, so retain this candidate as explicitly distinct pending any stronger identity evidence.",Identity conflict resolved as distinct under the current evidence; future contrary evidence must append a superseding correction.,,,
qa-judgment-20260717-la-15652ecca0,Blue Harvest Farms,blue harvest farms,corroborate,C,farm,St. Tammany,Covington,70431,"Berries, produce, pick-your-own; U-pick crops; agritourism",Produce; U-pick; agritourism,https://blueharvestfarms.com,https://www.explorelouisiana.com/agritourism/blue-harvest-farms,2026-07-17,"The current Louisiana agritourism profile, managed by the business, identifies Blue Harvest Farms as a membership U-pick blueberry farm in Covington and advises visitors to contact the farm for current details; the older closure flag is not affirmative closure evidence.",Current evidence supersedes an absence-based or stale closure flag; no exclusion is recorded.,,,
qa-judgment-20260717-la-f6c20792f3,3D Blueberry Farm,3d blueberry farm,corroborate,D,farm,Washington,Franklinton,70438,blueberries; U-pick crops; agritourism,LocalHarvest Family Farm; U-pick; agritourism,https://www.3dblueberries.com,https://www.localharvest.org/3d-blueberry-farm-M55691,2026-07-17,"The live LocalHarvest profile identifies 3D Blueberry Farm in Franklinton, gives a current seasonal opening schedule, contact phone, address, and U-pick channel; the older closure flag is not affirmative closure evidence.",Current evidence supersedes an absence-based or stale closure flag; no exclusion is recorded.,,,
qa-judgment-20260717-la-714f984116,2 Guys Honey,2 guys honey,corroborate,C,farm,Avoyelles,Hessmer,,Honey,Honey/Specialty,https://www.2guyshoney.net/,https://www.2guyshoney.net/,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at https://www.2guyshoney.net/. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
qa-judgment-20260717-la-9f8c251960,Hilltop Apiary,hilltop apiary,corroborate,C,farm,East Baton Rouge,Baton Rouge,,Honey,Honey/Specialty,https://hilltopapiary.com/,https://hilltopapiary.com/index.html,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at https://hilltopapiary.com/index.html. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
qa-judgment-20260717-la-08ca2fd43b,Provost Farm,provost farm,corroborate,C,farm,Iberia,Iberia Parish,,Sugarcane,Produce,https://www.provostfarm.org,https://www.provostfarm.org,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at https://www.provostfarm.org. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
qa-judgment-20260717-la-0edf26d09e,Mycelium Express,mycelium express,retain,C,farm,Jefferson,Metairie,,Mushrooms,Produce,,https://www.marketumbrella.org/news/161/42/Mycelium-Express,2026-07-17,"Canonical baseline record FF-0052 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-051bbb0b9d,White Oaks Farm,white oaks farm,retain,C,farm,Jefferson,Metairie,,Mixed farm products,Mixed,,https://marketumbrella.org/news/70/42/White-Oaks-Farm,2026-07-17,"Canonical baseline record FF-0012 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-44e3f435c6,Cajun Acres LLC (Carencro),cajun acres llc carencro,retain,C,farm,Lafayette,Carencro,,"Vegetables, fruit, beef, pork, rabbit, poultry, eggs, organic feed",Mixed,,https://www.growacadiana.org/copy-of-directory,2026-07-17,"Canonical baseline record FF-0240 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-084098c24b,Earthshare Gardens CSA,earthshare gardens csa,retain,C,farm,Lafayette,Lafayette,,Seasonal produce CSA,Produce,,https://www.growacadiana.org/copy-of-directory,2026-07-17,"Canonical baseline record FF-0066 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-9991fce1dd,Cajun Growers,cajun growers,retain,C,farm,Lafourche,Cut Off,,Cajun produce varieties,Produce,,https://marketumbrella.org/news/23/42/Cajun-Growers,2026-07-17,"Canonical baseline record FF-0010 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-376b9d89fc,Bottomlands Agricultural Cooperative,bottomlands agricultural cooperative,retain,C,farm,Orleans,New Orleans,,Cooperative produce,Produce,,https://marketumbrella.org/news/1273/42/Bottomlands-Agricultural-Cooperative,2026-07-17,"Canonical baseline record FF-0053 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-69fa61cada,Know Dat Grow Dat,know dat grow dat,corroborate,C,farm,Orleans,New Orleans,,"Urban produce, education",Urban Farm,https://www.knowdatgrowdat.com/,https://www.knowdatgrowdat.com/,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at https://www.knowdatgrowdat.com/. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
qa-judgment-20260717-la-c8f4ea917a,Nightshade Farm and Flowers,nightshade farm and flowers,retain,C,farm,Orleans,New Orleans,,"Produce, cut flowers",Produce,,https://www.marketumbrella.org/news/729/42/Nightshade-Farm-and-Flowers,2026-07-17,"Canonical baseline record FF-0031 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-861a117360,Pete & Clara's Seafood,pete and claras seafood,retain,C,farm,Orleans,New Orleans,,Wild-caught seafood,Seafood,,https://marketumbrella.org/news/56/42/Pete-Claras-Seafood,2026-07-17,"Canonical baseline record FF-0055 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-90fcd6ce91,Schmelly's Dirt Farm,schmellys dirt farm,retain,C,farm,Orleans,New Orleans,,"Compost, urban produce",Produce,,https://marketumbrella.org/news/1242/42/Schmellys-Dirt-Farm,2026-07-17,"Canonical baseline record FF-0048 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-2034e6500b,Sprout NOLA,sprout nola,corroborate,C,farm,Orleans,New Orleans,,Urban-grown produce,Produce,https://www.sproutnolafarm.org/,https://www.sproutnolafarm.org/,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at https://www.sproutnolafarm.org/. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
qa-judgment-20260717-la-8058dd92b2,Too Tall Farm and Nursery,too tall farm and nursery,retain,C,farm,Orleans,New Orleans,,"Plants, produce, nursery",Produce,,https://marketumbrella.org/news/592/42/Too-Tall-Farm-and-Nursery,2026-07-17,"Canonical baseline record FF-0051 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-b04134d361,VEGGI Co-Op,veggi co op,corroborate,C,farm,Orleans,New Orleans,,Community co-op vegetables,Produce,https://veggifarmcoop.com,https://www.veggifarmcoop.com/,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at https://www.veggifarmcoop.com/. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
qa-judgment-20260717-la-216922160f,4F Cattle Farms,4f cattle farms,retain,C,farm,Richland,Rayville,,Grass-fed beef,Meat,,https://github.com/WBHankins93/farm-finder/blob/main/research/local_farm_database_final.xlsx,2026-07-17,"Canonical baseline record FF-0214 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-f65ffff65c,Perilloux Farm,perilloux farm,retain,C,farm,St. Charles,Montz,,Traditional produce,Produce,,https://marketumbrella.org/news/55/42/Perilloux-Farm,2026-07-17,"Canonical baseline record FF-0011 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-77c8d10483,Louisiana Gourmet Produce,louisiana gourmet produce,retain,C,farm,St. James,Paulina,,Gourmet produce varieties,Produce,,https://marketumbrella.org/news/44/42/Louisiana-Gourmet-Produce,2026-07-17,"Canonical baseline record FF-0056 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-b6cab47847,Monica's Okra World,monicas okra world,retain,C,farm,St. John,Garyville,,"Okra, specialty produce",Produce,,https://www.marketumbrella.org/news/48/42/Monicas-Okra-World,2026-07-17,"Canonical baseline record FF-0017 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-b27795d1df,Mizell's Farm,mizells farm,corroborate,C,farm,St. Tammany,Folsom,,Produce,Produce,http://www.mizellfarms.com/,http://www.mizellfarms.com/,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at http://www.mizellfarms.com/. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
qa-judgment-20260717-la-c87d5d57c1,Tomkins Farm,tomkins farm,corroborate,C,farm,St. Tammany,Covington,,"Chicken, turkey, pork, lamb, goat, eggs",Mixed,https://tomkinsfarms.com/,https://www.tomkinsfarms.com/,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at https://www.tomkinsfarms.com/. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
qa-judgment-20260717-la-1b6c9b24cc,Burg's Bees,burgs bees,retain,C,farm,Tangipahoa,Amite,,"Honey, bee products",Honey/Specialty,,https://www.crescentcityfarmersmarket.org/news/1173/42/Burgs-Bees,2026-07-17,"Canonical baseline record FF-0018 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-c964f1a479,Cicada Calling Farm,cicada calling farm,corroborate,C,farm,Tangipahoa,Independence,,"Produce, flowers",Produce,https://cicadacallingfarm.com/,https://cicadacallingfarm.com/,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at https://cicadacallingfarm.com/. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
qa-judgment-20260717-la-6cf1d2ad9b,Credo Farms,credo farms,corroborate,C,farm,Tangipahoa,Amite,,"Pasture-raised chicken, eggs, pork, broth, soap",Mixed,https://credofarms.com,https://credofarms.com,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at https://credofarms.com. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
qa-judgment-20260717-la-d2b846c1cc,Iverstine Farms & Butcher,iverstine farms and butcher,corroborate,C,farm,Tangipahoa,Kentwood,,"Pasture-raised beef, pork, chicken, eggs, dairy, and local farm goods",Meat,https://www.iverstinebutcher.com/,https://www.iverstinebutcher.com/,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at https://www.iverstinebutcher.com/. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
qa-judgment-20260717-la-e2a0fea061,Joe Fekete's Family Farm,joe feketes family farm,retain,C,farm,Tangipahoa,Amite,,Family farm produce,Produce,,https://marketumbrella.org/news/231/42/Joe-Feketes-Family-Farm,2026-07-17,"Canonical baseline record FF-0047 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-440c817a9b,Rose Wagon Ranch,rose wagon ranch,corroborate,C,farm,Tangipahoa,Amite,,Ranch meats,Meat,https://www.rosewagonranch.com/,https://www.rosewagonranch.com/,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at https://www.rosewagonranch.com/. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
qa-judgment-20260717-la-2d5b11933c,Sams Sprouts,sams sprouts,retain,C,farm,Tangipahoa,Robert,,"Sprouts, microgreens",Produce,,https://marketumbrella.org/news/143/42/Sams-Sprouts,2026-07-17,"Canonical baseline record FF-0049 remains a durable named candidate. The current three-pass recollection did not rediscover it, but that absence is a research item and is not evidence of closure or any other exclusion reason.",Retained in baseline QA for current-source research; no exclusion is recorded.,,,
qa-judgment-20260717-la-416c2494b0,Anna Marie Seafood,anna marie seafood,corroborate,C,farm,Terrebonne,Montegut,,Wild-caught seafood,Seafood,https://annamarieshrimp.com/,https://annamarieshrimp.com/,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at https://annamarieshrimp.com/. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
qa-judgment-20260717-la-602022e0d7,Bayou Sarah Farms,bayou sarah farms,corroborate,C,farm,West Feliciana,St. Francisville,,Produce,Produce,https://www.bayousarahfarms.org/,https://www.bayousarahfarms.org/,2026-07-17,"The current operation-evidence audit reached the farm-owned or current operating source at https://www.bayousarahfarms.org/. This corroborates the retained canonical baseline identity as an operating candidate, while the baseline-only recollection gap remains non-exclusionary.",Baseline identity is retained; current operating evidence clears only the baseline-not-rediscovered blocker.,,,
policyreview_20260717_la-8da5d2328b,Recirculating Farms Coalition,recirculating farms coalition,corroborate,B,farm,Orleans,New Orleans,70116,Agritourism and farm activities; see LDAF certified operation description,Certified agritourism,http://www.recirculatingfarms.org,https://assets.ctfassets.net/pc5e1rlgfrov/7B8yMZqsUPa8lLZSUToUtw/19d3206a6070dea80e63683408b1552e/agritourism-directory-2023.pdf,2026-07-16,"Owner-ratified national rule in 01-database/state-expansion-and-verification.md (Record and field verification): a current-year candidate-tier official state department of agriculture directory listing that classifies the operation as a farm, grower, or producer is sufficient grade-B farm-scope evidence.","Applied to the current LDAF certified agritourism operations listing at https://assets.ctfassets.net/pc5e1rlgfrov/7B8yMZqsUPa8lLZSUToUtw/19d3206a6070dea80e63683408b1552e/agritourism-directory-2023.pdf. This append-only decision clears only the farm-operation-evidence scope clause; missing products, geography, outreach, identity, status, and other required-field blockers remain. Non-official member/vendor directories remain in the corroboration lane.",,,
policyreview_20260717_la-f15739f37a,George Brooks Farmers Market Location #1,george brooks farmers market location 1,corroborate,B,farm,Plaquemines,Belle Chasse,,Farm products sold through an LDAF-approved roadside stand,Roadside stand; direct-to-consumer,,https://www.ldaf.la.gov/fmnp,2026-07-16,"Owner-ratified national rule in 01-database/state-expansion-and-verification.md (Record and field verification): a current-year candidate-tier official state department of agriculture directory listing that classifies the operation as a farm, grower, or producer is sufficient grade-B farm-scope evidence.","Applied to the current LDAF 2026 FMNP roadside-stand directory listing at https://www.ldaf.la.gov/fmnp. This append-only decision clears only the farm-operation-evidence scope clause; missing products, geography, outreach, identity, status, and other required-field blockers remain. Non-official member/vendor directories remain in the corroboration lane.",,,
policyreview_20260717_la-c6ed9b184b,George Brooks Farmers Market Location #2,george brooks farmers market location 2,corroborate,B,farm,Plaquemines,Belle Chasse,,Farm products sold through an LDAF-approved roadside stand,Roadside stand; direct-to-consumer,,https://www.ldaf.la.gov/fmnp,2026-07-16,"Owner-ratified national rule in 01-database/state-expansion-and-verification.md (Record and field verification): a current-year candidate-tier official state department of agriculture directory listing that classifies the operation as a farm, grower, or producer is sufficient grade-B farm-scope evidence.","Applied to the current LDAF 2026 FMNP roadside-stand directory listing at https://www.ldaf.la.gov/fmnp. This append-only decision clears only the farm-operation-evidence scope clause; missing products, geography, outreach, identity, status, and other required-field blockers remain. Non-official member/vendor directories remain in the corroboration lane.",,,
