entity_id,farm_name,normalized_name,entity_type,identity_decision,state,county_equivalent,city,postal_code,address_internal,public_location_classification,latitude,longitude,products,business_types,phone_internal,email_internal,contact_visibility,website_url,facebook_url,instagram_url,tiktok_url,on_farm_sales,farmers_market_sales,online_sales,local_delivery,u_pick,wholesale,farm_to_school,source_observation_count,source_observation_ids,source_names,source_urls,evidence_grades,last_retrieved,promotion_status,promotion_blockers,notes
FL-15736D3558,Campbell Tree Farm LLC.,campbell tree farm,farm,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_a397c1c40580a8807a03,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/campbell-tree-farm-llc/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-1424A5C698,Chris – Test,chris test,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_15f643c0fdfc5f4ac7ae,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/chris-test/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-C3120E8DC0,Circle C Farm,circle c farm,farm,split_due_county_conflict,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_246a59b39750723008fb,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/circle-c-farm/,B,2026-07-15,research_or_qa_queue,same normalized name appears in multiple counties; county missing; city or safe public service area missing; products or farm activity missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-1C2B9E37FF,Daimon,daimon,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_2e15b5cb2d687447694c,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/daimon/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-60716E021D,Daimon City,daimon city,producer_requires_type_review,unique_source_name_reviewed,FL,,,,"Bandar, FL 673",public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,+6738139116,daimonsalman@gmail.com,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_360ae9986c330bf04393,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/daimon-city/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-B84C40BBD3,"Eat Me! Microgreens, LLC",eat me microgreens,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Vegetables,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_fed86808d80a7d020739,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/eat-me-microgreens-llc/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-B10C46BDE8,Erickson & Jensen Seafood Packers,erickson and jensen seafood packers,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_bcb108af41e13fab814a,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/erickson-jensen-seafood-packers/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-E1CC03008C,"EVANS FARMS, LLC",evans farms,farm,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_bf076c28cad37cef5de4,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/evans-farms-llc/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-06C726C74B,"Excelsa Gardens, Inc.",excelsa gardens,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_04cbdb3a8f2ab32fdd8c,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/excelsa-gardens-inc/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-09FE7E28AF,Farmer Crafted,farmer crafted,producer_requires_type_review,unique_source_name_reviewed,FL,,Weirsdale,32195,,public_business_address_reviewed_for_future_reduced_precision,,,Other,Florida producer profile,3524551392,Buttheadsoap@gmail.com,internal_until_public_use_review,http://Farmercrafted.com,,,,True,False,True,False,False,False,False,1,flobs_7ff01a5cc892b0a8abf1,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/butthead-farm/,B,2026-07-15,research_or_qa_queue,county missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-BE1954AE06,Financebackup,financebackup,producer_requires_type_review,unique_source_name_reviewed,FL,,,,"154 Real estate agent 154 Whalley Rd, Read, Burnley, 10 Downing Street, London, FL SW1A 2AA",public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,+243074718745,directormaybank2u@gmail.com,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_62e4cb990153fa66050c,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/financebackup/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-922577206C,Frawlergo,frawlergo,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_34420e64cc87b808549a,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/frawlergo/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-AD5A297B3C,HLB Specialties,hlb specialties,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_6e27dd2f44edf09dceee,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/hlb-specialties/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-BC2A3873EE,Hyldemoer + Co,hyldemoer co,farm,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,Fruits,Florida producer profile,3523624270,hmartin@hyldemoerfarms.com,internal_until_public_use_review,https://hyldemoerfarms.com/home,,,,False,False,True,False,False,False,False,1,flobs_d054d6d703793cd88ff2,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/hyldemoer-co/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-0D8BEF1C75,Judd cleaning services inc,judd cleaning services,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_e6c88b9064c11a72408d,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/judd-cleaning-services-inc/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-74656EF5D4,Km6 PAradise Farms,km6 paradise farms,farm,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_70ed5294c8a000d36524,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/km6-paradise-farms/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-056DEEB0F8,Ladyland farm,ladyland farm,farm,unique_source_name_reviewed,FL,,O Brien,32071,,public_business_address_reviewed_for_future_reduced_precision,,,Beef; Pork,Florida producer profile,6162958779,doncrae@aol.com,internal_until_public_use_review,,,,,True,False,True,False,False,False,False,1,flobs_477d59c646c7a622b28b,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/ladyland-farm/,B,2026-07-15,research_or_qa_queue,county missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-A3CF96AD91,Land and Us Farm LLC,land and us farm,farm,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_b08772f8bac7b7c0e2e4,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/land-and-us-farm-llc/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-08D69950F9,Lazy Oaks Farmstead,lazy oaks farmstead,farm,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_d7106a782ad122d57ab0,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/lazy-oaks-farmstead/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-5C98EE88BE,Lees Organic Farm,lees organic farm,farm,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_96d4fb8dee29e1c22419,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/lees-organic-farm/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-BA5CDF2174,LEGACY FARMS,legacy farms,farm,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_23d9984d267db42070b6,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/legacy-farms/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-01F484718E,Lewisville,lewisville,producer_requires_type_review,unique_source_name_reviewed,FL,,East Chicago,46312,4739 Kennedy Ave Apt2,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,2194074890,lewisville@myyahoo.com,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_782ae0e092d2ca77c9fe,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/lewisville/,B,2026-07-15,research_or_qa_queue,county missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-D47FAEFABE,Little River Organics,little river organics,farm,unique_source_name_reviewed,FL,,,32094,"16857 CR 49, Wellborn FL 32094",public_business_address_reviewed_for_future_reduced_precision,,,Pastured livestock and/or farm products; see source listing,Pastured-product farm; direct sales,(386) 963-3822,m6256@windstream.net,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,flobs_78e1eefca9edb7947f88,EatWild Florida directory,https://www.eatwild.com/products/florida.html,D,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-D828934524,Lyn Pedano,lyn pedano,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_e7e879e9cf120044594c,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/lyn-pedano/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-071ADD09CB,Mamie and me,mamie and me,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_328d10be6a0cd35cdfe2,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/mamie-and-me/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-4FFB5CB0E1,MART TRANSPORT INC,mart transport,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_1902913e6be3dd7a94eb,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/mart-transport-inc/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-B57A1EB70D,Mervil,mervil,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_0b3452fed8ccbff1c58c,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/mervil/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-D27C863300,Miami Grove Farm,miami grove farm,farm,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_760530e6faa9d56c1d1e,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/miami-grove-farm/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-D5BAC04DC2,Native Worm Farm,native worm farm,farm,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_65a1d90e8b1077beba5e,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/native-worm-farm/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-80655C1E69,No name,no name,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_41bed4a9b47c7e55718a,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/no-name/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-988C1EC834,Palmate,palmate,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_21fc146499fd6d6802f0,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/palmate/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-02AAEC7CAF,Pasture Prime Wagyu,pasture prime wagyu,farm,unique_source_name_reviewed,FL,,,34491,,public_business_address_reviewed_for_future_reduced_precision,,,Pastured livestock and/or farm products; see source listing,Pastured-product farm; direct sales,(352) 266-2660,pastureprimewagyu@gmail.com,internal_until_public_use_review,,,,,True,False,False,False,False,False,False,1,flobs_4856a8eebc82ec3e9e62,EatWild Florida directory,https://www.eatwild.com/products/florida.html,D,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing,Fields selected by evidence grade; every source observation remains separately auditable.
FL-6ACA83DE13,Penny,penny,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_1c374480c9fa0fef0da0,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/penny/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-D176D62CD0,Pink Inc.,pink inc,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_8b7a603ab3a95710957e,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/pink-inc/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-1B360EA351,Planet,planet,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_d1525413a7d2f3809fbf,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/planet/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-B3038278CB,Private customer eating healthy foods,private customer eating healthy foods,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_131d3c3fd8a991a3dc25,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/private-customer-eating-healthy-foods/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-94FA6C72B1,Rancho Nanacatl,rancho nanacatl,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,11.4945129,-86.1186815,,US Farm Trail discovery record,,,internal_until_public_use_review,,,,,False,False,False,False,False,False,False,1,flobs_d2f75fd55b1454700abd,US Farm Trail — Florida discovery export,https://www.usfarmtrail.com/farms/rancho-nanacatl,E,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; single grade-E discovery listing needs corroboration; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
FL-D2B59C3644,redgate,redgate,producer_requires_type_review,unique_source_name_reviewed,FL,,,,,public_business_address_reviewed_for_future_reduced_precision,,,,Florida producer profile,,,internal_until_public_use_review,,,,,False,False,True,False,False,False,False,1,flobs_550548516b37bfe4ab7a,Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory,https://flfarmtoyou.com/producer/redgate/,B,2026-07-15,research_or_qa_queue,county missing; city or safe public service area missing; products or farm activity missing; directory candidate needs independent farm-operation evidence,Fields selected by evidence grade; every source observation remains separately auditable.
