review_id,farm_name,normalized_name,decision,evidence_grade,verified_entity_type,county_equivalent,city,postal_code,products,business_types,website_url,source_url,retrieved_date,decision_basis,notes,target_normalized_name,exclusion_reason,supersedes_review_id
cororeview_8a5ef917901772c317a4,Green Acres You Pick Blueberries,green acres you pick blueberries,corroborate,C,farm,Hernando,Spring Hill,34610,U-pick crops; agritourism; produce; u-pick,U-pick; agritourism; US Farm Trail discovery record,https://youpickblueberries.net/,https://youpickblueberries.net/,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_cbdce4fedf1fe515e977,Ever After Farms Vineyard,ever after farms vineyard,corroborate,C,farm,Putnam,Pomona Park,32181,U-pick crops; agritourism,U-pick; agritourism; US Farm Trail discovery record,https://www.everafterfarms.com/grapes/,https://www.everafterfarms.com/grapes/,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_96328da4aae1a6d70714,Tom West Blueberries,tom west blueberries,corroborate,C,farm,Orange,Ocoee,34761,U-pick crops; agritourism; farm-stand; organic; produce,U-pick; agritourism; US Farm Trail discovery record,https://www.tomwestblueberries.com,https://tomwestblueberries.com/,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_be0e3cc825e52d7ac6d5,Blueberry Bunch Farm,blueberry bunch farm,corroborate,C,farm,Hendry,Labelle,33935,U-pick crops; agritourism; produce,U-pick; agritourism; US Farm Trail discovery record,https://www.blueberrybunchfarm.com/,https://www.blueberrybunchfarm.com/,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_f1fa9f9ae67bfe849a8e,Amazing Grace Gardens,amazing grace gardens,corroborate,C,farm,Alachua,High Springs,32643,U-pick crops; agritourism,U-pick; agritourism; US Farm Trail discovery record,http://www.amazinggracegardens.com,https://www.amazinggracegardens.com/,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_1293396d18e65e109149,Sweetfields Farm,sweetfields farm,corroborate,C,farm,Hernando,Masaryktown,34604,U-pick crops; agritourism,U-pick; agritourism; US Farm Trail discovery record,https://www.sweetfieldsfarm.com,https://www.sweetfieldsfarm.com,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_c210ba44ecb81fa66ef9,The Berry Farms,the berry farms,corroborate,C,farm,Miami-Dade,Miami,33170,U-pick crops; agritourism; produce,U-pick; agritourism; US Farm Trail discovery record,https://www.visittheberryfarm.com/,https://www.visittheberryfarm.com/,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_35331746357fcd3b12e8,"Vo-LaSalle Farms, Inc.",vo lasalle farms,corroborate,C,farm,Volusia,Deleon Springs,32130,U-pick crops; agritourism; farm-stand; organic,U-pick; agritourism; US Farm Trail discovery record,https://volasallefarms.com/,https://volasallefarms.com/,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_6b064b60d60331626ee6,The Farm at Rockledge Gardens,the farm at rockledge gardens,corroborate,C,farm,Brevard,Rockledge,32955,U-pick crops; agritourism,U-pick; agritourism; US Farm Trail discovery record,https://www.rockledgegardens.com,https://rockledgegardens.com/,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_1884ed9a7181bbb01835,Moccasin Grove,moccasin grove,corroborate,C,farm,Leon,Tallahassee,,U-pick crops; agritourism,U-pick; agritourism; US Farm Trail discovery record,https://www.moccasingrove.com/,https://www.moccasingrove.com/,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_60c6549c40e583c04a48,Blue Basket Farms,blue basket farms,corroborate,C,farm,Santa Rosa,Chumuckla,32514,U-pick crops; agritourism,U-pick; agritourism,https://www.bluebasketfarms.net/,https://www.bluebasketfarms.net/,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_2eceb1010a0d24f1e674,Brown and Brown Farms and Country Store,brown and brown farms and country store,corroborate,C,farm,Sumter,Oxford,34484,U-pick crops; agritourism,U-pick; agritourism; US Farm Trail discovery record,https://brownandbrownfarms.com/,https://brownsadventurefarm.com/,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_bc5121d585ceca3d7a15,Ever After Farms U-Pick Blueberry Farm,ever after farms u pick blueberry farm,corroborate,C,farm,Brevard,Mims,32754,U-pick crops; agritourism; produce; u-pick,U-pick; agritourism; US Farm Trail discovery record,https://www.everafterfarms.com/u-pick-blueberries/,https://www.everafterfarms.com/u-pick-blueberries/,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_4a09e4256472403bf9c0,BellaBlue Berry Farm,bellablue berry farm,corroborate,C,farm,Manatee,Myakka Head,34251,U-pick crops; agritourism; farm-stand; organic; produce,U-pick; agritourism; US Farm Trail discovery record,http://www.bellablueberryfarm.com,http://www.bellablueberryfarm.com,2026-07-17,"A farm-owned website returned current-year activity language near sales, season, ordering, harvest, visiting, or availability terms; three hashed fetch attempts are retained for curator review.",Accepted by curator after reviewing three SHA-256 fetch hashes and the cited 2026 active excerpt.,,,
cororeview_f7c09bf940353a41b6da,Douglass Farm / Wet Hammock Nursery,douglass farm wet hammock nursery,corroborate,C,farm,Marion,Citra,32113,U-pick crops; agritourism; nursery,U-pick; agritourism; US Farm Trail discovery record,,https://flfarmtoyou.com/producer/wet-hammock-farm/,2026-07-15,"The candidate matches an independently collected Florida Department of Agriculture and Consumer Services — Florida Farm to You producer directory record by email_internal and county_equivalent, city, postal_code; the name similarity is 0.500.",Accepted by curator after verifying the cited peer observation and matching contact and geography.,,,
cororeview_0fc33970a95ae7cb95b3,The Family Garden Organic and Fair Farm,the family garden organic and fair farm,corroborate,C,farm,Alachua,Gainesville,32641,U-pick crops; agritourism,U-pick; agritourism; US Farm Trail discovery record,,https://www.fdacs.gov/Consumer-Resources/Buy-Fresh-From-Florida/Community-Supported-Agriculture-CSAs,2026-07-15,"The candidate matches an independently collected Florida Department of Agriculture and Consumer Services — CSA locator record by phone_internal and county_equivalent, city; the name similarity is 0.607.",Accepted by curator after verifying the cited peer observation and matching contact and geography.,,,
cororeview_5c7ab4e2abc88677a156,Dowless Blueberry Farm,dowless blueberry farm,corroborate,C,farm,Duval,Jacksonville,32244,U-pick crops; agritourism; produce,U-pick; agritourism; US Farm Trail discovery record,https://FLnorth-Dowless-Blueberries.php,https://www.fdacs.gov/Consumer-Resources/Buy-Fresh-From-Florida/U-Pick-Farms/Dowless-Blueberries,2026-07-15,"The candidate matches an independently collected Florida Department of Agriculture and Consumer Services — U-pick farm locator record by phone_internal and county_equivalent, city, postal_code; the name similarity is 0.780.",Accepted by curator after verifying the cited peer observation and matching contact and geography.,,,
cororeview_7dc85e76aec8bc3d0b0a,"High Springs Orchard & Bakery, LLC",high springs orchard and bakery,corroborate,C,farm,Alachua,High Springs,32643,U-pick crops; agritourism; orchard,U-pick; agritourism; US Farm Trail discovery record,,https://www.fdacs.gov/Consumer-Resources/Buy-Fresh-From-Florida/U-Pick-Farms/High-Springs-Orchard,2026-07-15,"The candidate matches an independently collected Florida Department of Agriculture and Consumer Services — U-pick farm locator record by phone_internal, email_internal and county_equivalent, city, postal_code; the name similarity is 0.784.",Accepted by curator after verifying the cited peer observation and matching contact and geography.,,,
cororeview_12219938b0ad962ff40f,"Blue Sky Berry Farm, LLC",blue sky berry farm,corroborate,C,farm,Jefferson,Monticello,32344,U-pick crops; agritourism; produce,U-pick; agritourism; US Farm Trail discovery record,http://www.bskyfarm.com,https://www.fdacs.gov/Consumer-Resources/Buy-Fresh-From-Florida/U-Pick-Farms/Blue-Sky-Farm,2026-07-15,"The candidate matches an independently collected Florida Department of Agriculture and Consumer Services — U-pick farm locator record by phone_internal, email_internal and county_equivalent, city, postal_code; the name similarity is 0.722.",Accepted by curator after verifying the cited peer observation and matching contact and geography.,,,
cororeview_ec2ea9bd96dd177d6ae8,"The Blueberry Ranch Yulee, FL",the blueberry ranch yulee fl,corroborate,C,farm,Nassau,Yulee,32097,U-pick crops; agritourism; produce,U-pick; agritourism; US Farm Trail discovery record,,https://www.fdacs.gov/Consumer-Resources/Buy-Fresh-From-Florida/U-Pick-Farms/Blueberry-Ranch,2026-07-15,"The candidate matches an independently collected Florida Department of Agriculture and Consumer Services — U-pick farm locator record by phone_internal and county_equivalent, city, postal_code; the name similarity is 0.698.",Accepted by curator after verifying the cited peer observation and matching contact and geography.,,,
cororeview_6bb81596fbf375a98ca2,Upicktopia,upicktopia,corroborate,C,farm,Hernando,Masaryktown,34604,U-pick crops; agritourism,U-pick; agritourism; US Farm Trail discovery record,,https://www.fdacs.gov/Consumer-Resources/Buy-Fresh-From-Florida/U-Pick-Farms/D-S-Blueberries-Upicktopia,2026-07-15,"The candidate matches an independently collected Florida Department of Agriculture and Consumer Services — U-pick farm locator record by phone_internal, email_internal and county_equivalent, city, postal_code; the name similarity is 0.556.",Accepted by curator after verifying the cited peer observation and matching contact and geography.,,,
cororeview_4378b2d99c389df4741d,Ergle Farm,ergle farm,corroborate,C,farm,Pasco,Dade City,33523,U-pick crops; agritourism; farm-stand,U-pick; agritourism; US Farm Trail discovery record,https://www.ergletrees.com,https://www.fdacs.gov/Consumer-Resources/Buy-Fresh-From-Florida/U-Pick-Farms/Ergle-Farms,2026-07-15,"The candidate matches an independently collected Florida Department of Agriculture and Consumer Services — U-pick farm locator record by phone_internal, email_internal and county_equivalent, city, postal_code; the name similarity is 0.952.",Accepted by curator after verifying the cited peer observation and matching contact and geography.,,,
cororeview_932b2c21124acde835b7,Henscratch Farms Vineyard,henscratch farms vineyard,corroborate,C,farm,Highlands,Lake Placid,33852,U-pick crops; agritourism,U-pick; agritourism; US Farm Trail discovery record,https://www.henscratchfarms.com,https://www.fdacs.gov/Consumer-Resources/Buy-Fresh-From-Florida/U-Pick-Farms/Henscratch-Farms-Vineyard-and-Winery,2026-07-15,"The candidate matches an independently collected Florida Department of Agriculture and Consumer Services — U-pick farm locator record by phone_internal, email_internal and county_equivalent, city, postal_code; the name similarity is 0.820.",Accepted by curator after verifying the cited peer observation and matching contact and geography.,,,
cororeview_d71207c1310bcc29b683,Bekemeyer Family Farm LLC,bekemeyer family farm,corroborate,C,farm,Orange,Winter Garden,34787,U-pick crops; agritourism; farm-stand,U-pick; agritourism; US Farm Trail discovery record,,https://www.fdacs.gov/Consumer-Resources/Buy-Fresh-From-Florida/U-Pick-Farms/Bekemeyer-Family-Farms,2026-07-15,"The candidate matches an independently collected Florida Department of Agriculture and Consumer Services — U-pick farm locator record by phone_internal and county_equivalent, city, postal_code; the name similarity is 0.894.",Accepted by curator after verifying the cited peer observation and matching contact and geography.,,,
cororeview_f40aa2640719997a0c74,Beasley Farm,beasley farm,corroborate,C,farm,Hernando,Brooksville,34601,U-pick crops; agritourism,U-pick; agritourism; US Farm Trail discovery record,,https://www.fdacs.gov/Consumer-Resources/Buy-Fresh-From-Florida/U-Pick-Farms/Beasley-Farms,2026-07-15,"The candidate matches an independently collected Florida Department of Agriculture and Consumer Services — U-pick farm locator record by phone_internal and county_equivalent, city, postal_code; the name similarity is 0.960.",Accepted by curator after verifying the cited peer observation and matching contact and geography.,,,
cororeview_8661b690dd80244b87e1,Knauss Berry Farm,knauss berry farm,corroborate,C,farm,Miami-Dade,Homestead,33031,U-pick crops; agritourism; produce,U-pick; agritourism; US Farm Trail discovery record,https://www.knausberryfarm.com,https://www.fdacs.gov/Consumer-Resources/Buy-Fresh-From-Florida/U-Pick-Farms/Knaus-Berry-Farm,2026-07-15,"The candidate matches an independently collected Florida Department of Agriculture and Consumer Services — U-pick farm locator record by phone_internal and county_equivalent, city, postal_code; the name similarity is 0.970.",Accepted by curator after verifying the cited peer observation and matching contact and geography.,,,
